Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Raúl de Tomás,es ESP,FW,28-168,2.9,32,47,68.1,542,72,18,21,85.7,8,12,66.7,4,9,44.4,0,0.3,0.5,-0.3,2,0,3,0,4,Matches
Andrés Martín,es ESP,"FW,MF",23-266,1.6,24,55,43.6,405,114,12,21,57.1,7,13,53.8,3,11,27.3,0,0.5,0.2,-0.5,1,1,3,2,3,Matches
Mario Hernández,es ESP,DF,24-068,1.1,30,38,78.9,455,139,16,21,76.2,11,12,91.7,2,4,50.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Diego López,es ESP,GK,41-151,1.0,22,29,75.9,462,309,7,8,87.5,11,11,100.0,4,10,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
José Pozo,es ESP,"MF,FW",27-019,0.9,31,41,75.6,447,124,19,23,82.6,7,12,58.3,3,3,100.0,0,0.1,0.2,-0.1,2,4,2,0,6,Matches
Randy Ntekja,fr FRA,"FW,MF",25-118,1.3,49,65,75.4,752,155,23,31,74.2,20,21,95.2,3,6,50.0,0,0.0,0.1,0.0,1,7,1,0,6,Matches
Pep Chavarría,es ESP,"FW,DF",24-358,1.1,41,63,65.1,627,194,21,26,80.8,15,20,75.0,2,7,28.6,0,0.1,0.1,-0.1,3,2,1,0,4,Matches
Bebé,cv CPV,FW,32-265,0.7,21,38,55.3,411,101,8,9,88.9,9,17,52.9,4,7,57.1,0,0.1,0.1,-0.1,2,2,1,1,1,Matches
Pablo Muñoz,es ESP,MF,19-211,0.1,2,2,100.0,23,15,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Mario Suárez,es ESP,"DF,MF",36-038,0.1,2,3,66.7,28,6,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Diego Méndez,es ESP,MF,19-217,0.0,1,2,50.0,13,2,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Esteban Saveljich,me MNE,FW,31-318,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.7,26.0,9601,12472,77.0,180117,63683,4047,4587,88.2,4109,4869,84.4,1240,2341,53.0,20,21.3,20.7,-1.3,263,873,173,67,970,
Opponent Total,,,28.0,26.0,8210,11004,74.6,149795,61124,3799,4384,86.7,3185,3922,81.2,1007,2040,49.4,18,23.1,17.7,-5.1,225,610,153,49,767,
