Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Roberto Arroyo,15.0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,8.0,38.0,25.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Álvaro Aceves,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,42.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Diego Moreno,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predrag Rajković,2250.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,19.0,1.0,1.0,62.0,63.0,205.0,208.0,265.0,578.0,0.0,0.1,2.0,27.0,0.0,0.0,3.0,737.0,901.0,10.0,0.0,0.0,5.0,4.0,1.0,460.0,3042.0,1824.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Antonio Raillo,2160.0,24,24,28.0,19.0,21.0,7.0,0.0,21.0,26.0,113.0,1.0,9.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,32.0,18.0,3.0,1.0,0.0,0.0,110.0,60.0,40.0,187.0,218.0,473.0,501.0,84.0,142.0,1.0,0.5,3.0,26.0,0.0,0.0,40.0,184.0,623.0,478.0,41.0,23.0,3.0,2.0,1.0,596.0,3721.0,2174.0,8.0,4.0,0.0,8.0,2.0,1.0,10.0,3.0,0.1,15.2,0.0,0.0,0.0,0.4
Pablo Maffeo,1920.0,23,22,43.0,28.0,27.0,12.0,4.0,9.0,16.0,44.0,0.0,44.0,31.0,6.0,1.0,1.0,5.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,22.0,41.0,4.0,0.0,0.0,0.0,94.0,27.0,22.0,285.0,317.0,231.0,327.0,59.0,149.0,3.0,1.5,21.0,42.0,20.0,16.0,41.0,58.0,293.0,466.0,326.0,36.0,58.0,21.0,24.0,531.0,3304.0,1616.0,53.0,40.0,11.0,36.0,22.0,1.0,16.0,3.0,0.06,18.5,0.0,0.0,0.0,0.9
Vedat Muriqi,1914.0,22,22,7.0,4.0,3.0,4.0,0.0,5.0,7.0,42.0,0.0,36.0,26.0,0.0,2.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,39.0,23.0,20.0,0.0,0.0,0.0,65.0,122.0,100.0,198.0,279.0,89.0,178.0,14.0,37.0,2.0,1.1,17.0,27.0,2.0,0.0,41.0,51.0,95.0,400.0,294.0,75.0,19.0,7.0,9.0,412.0,1743.0,624.0,20.0,20.0,7.0,48.0,27.0,10.0,48.0,18.0,0.17,15.9,0.0,2.0,3.0,8.1
Lee Kangin,1860.0,24,22,28.0,15.0,5.0,18.0,5.0,2.0,6.0,2.0,0.0,73.0,33.0,23.0,8.0,5.0,3.0,1.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,34.0,35.0,1.0,0.0,0.0,0.0,78.0,8.0,39.0,246.0,290.0,171.0,209.0,56.0,138.0,4.0,3.1,36.0,46.0,23.0,9.0,63.0,6.0,104.0,443.0,370.0,24.0,65.0,39.0,21.0,536.0,3266.0,1668.0,57.0,39.0,6.0,44.0,29.0,3.0,33.0,9.0,0.09,20.4,4.0,0.0,0.0,3.3
Jaume Costa,1784.0,21,21,33.0,22.0,18.0,9.0,6.0,3.0,9.0,28.0,0.0,43.0,33.0,4.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,26.0,6.0,0.0,0.0,0.0,89.0,20.0,19.0,315.0,356.0,257.0,339.0,54.0,110.0,1.0,2.2,22.0,47.0,21.0,12.0,56.0,40.0,246.0,455.0,302.0,29.0,19.0,5.0,11.0,526.0,2601.0,1513.0,45.0,25.0,7.0,13.0,6.0,0.0,9.0,6.0,0.0,14.0,0.0,0.0,0.0,0.9
Martin Valjent,1756.0,20,20,19.0,14.0,12.0,6.0,1.0,12.0,19.0,78.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,21.0,5.0,0.0,0.0,1.0,0.0,74.0,18.0,10.0,264.0,288.0,305.0,351.0,82.0,152.0,0.0,0.3,3.0,43.0,3.0,2.0,41.0,120.0,511.0,434.0,40.0,2.0,1.0,0.0,1.0,543.0,2502.0,1271.0,9.0,8.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,31.9,0.0,0.0,0.0,0.1
Iñigo Ruiz de Galarreta,1654.0,21,19,42.0,29.0,23.0,16.0,3.0,7.0,15.0,16.0,0.0,34.0,26.0,6.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,43.0,28.0,0.0,0.0,0.0,0.0,139.0,9.0,17.0,331.0,376.0,297.0,332.0,78.0,122.0,0.0,1.1,15.0,78.0,12.0,0.0,86.0,26.0,227.0,631.0,172.0,2.0,24.0,10.0,9.0,584.0,2425.0,991.0,16.0,10.0,0.0,10.0,12.0,0.0,8.0,2.0,0.0,25.1,0.0,0.0,0.0,0.2
Dani Rodríguez,1485.0,24,19,30.0,15.0,14.0,14.0,2.0,3.0,15.0,10.0,0.0,42.0,31.0,3.0,2.0,3.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,35.0,24.0,3.0,0.0,0.0,0.0,95.0,9.0,28.0,218.0,245.0,118.0,146.0,36.0,58.0,3.0,1.1,20.0,32.0,16.0,1.0,57.0,17.0,129.0,349.0,222.0,26.0,37.0,18.0,17.0,400.0,2165.0,992.0,24.0,20.0,2.0,38.0,23.0,3.0,20.0,9.0,0.15,18.8,0.0,0.0,0.0,1.5
Copete,1452.0,19,18,32.0,19.0,20.0,11.0,1.0,8.0,31.0,58.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.0,18.0,2.0,0.0,1.0,0.0,81.0,20.0,10.0,179.0,199.0,236.0,267.0,78.0,135.0,0.0,0.2,2.0,44.0,3.0,0.0,46.0,77.0,384.0,381.0,46.0,14.0,9.0,9.0,0.0,422.0,1633.0,925.0,7.0,5.0,0.0,9.0,6.0,0.0,4.0,0.0,0.0,8.2,0.0,0.0,0.0,0.7
Iddrisu Baba,1085.0,18,13,22.0,11.0,10.0,12.0,0.0,1.0,7.0,17.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0,84.0,17.0,14.0,135.0,149.0,142.0,159.0,32.0,53.0,0.0,0.2,4.0,32.0,1.0,0.0,31.0,21.0,145.0,327.0,42.0,6.0,12.0,7.0,3.0,269.0,1295.0,382.0,3.0,3.0,0.0,21.0,12.0,0.0,7.0,0.0,0.0,24.4,0.0,0.0,0.0,0.4
Matija Nastasić,756.0,11,8,7.0,5.0,5.0,1.0,1.0,4.0,16.0,36.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,28.0,8.0,6.0,68.0,79.0,112.0,120.0,33.0,63.0,0.0,0.2,0.0,24.0,4.0,0.0,25.0,49.0,188.0,146.0,11.0,5.0,0.0,0.0,0.0,179.0,753.0,395.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
Rodrigo Battaglia,686.0,15,8,12.0,5.0,7.0,5.0,0.0,7.0,5.0,18.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,11.0,0.0,0.0,2.0,0.0,29.0,11.0,8.0,93.0,106.0,78.0,93.0,11.0,20.0,0.0,0.1,1.0,24.0,1.0,0.0,19.0,28.0,114.0,170.0,27.0,6.0,3.0,0.0,1.0,136.0,665.0,268.0,3.0,4.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.2
Giovanni González,701.0,10,7,15.0,8.0,11.0,2.0,2.0,2.0,7.0,17.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,33.0,11.0,10.0,140.0,160.0,78.0,103.0,14.0,31.0,2.0,0.6,5.0,14.0,6.0,4.0,18.0,24.0,133.0,156.0,83.0,14.0,15.0,7.0,6.0,170.0,780.0,404.0,9.0,6.0,3.0,7.0,2.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.2
Antonio Sánchez,654.0,20,7,9.0,5.0,4.0,3.0,2.0,0.0,9.0,4.0,1.0,14.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,11.0,0.0,1.0,1.0,0.0,51.0,5.0,7.0,97.0,119.0,83.0,101.0,25.0,36.0,0.0,0.6,3.0,17.0,4.0,2.0,26.0,4.0,64.0,189.0,133.0,14.0,20.0,11.0,9.0,238.0,1561.0,598.0,16.0,16.0,2.0,20.0,15.0,0.0,10.0,5.0,0.0,22.9,0.0,0.0,0.0,0.5
Clément Grenier,608.0,15,6,16.0,8.0,4.0,10.0,2.0,1.0,6.0,7.0,0.0,14.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0,36.0,3.0,7.0,111.0,128.0,70.0,92.0,25.0,58.0,0.0,1.0,9.0,24.0,6.0,2.0,34.0,8.0,53.0,199.0,115.0,4.0,7.0,3.0,2.0,192.0,702.0,279.0,4.0,5.0,1.0,15.0,4.0,0.0,3.0,2.0,0.0,23.1,1.0,0.0,0.0,0.2
Tino Kadewere,379.0,9,4,5.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,14.0,21.0,15.0,37.0,52.0,20.0,31.0,3.0,8.0,0.0,0.2,3.0,3.0,0.0,0.0,1.0,1.0,13.0,87.0,63.0,21.0,4.0,2.0,2.0,85.0,432.0,217.0,9.0,3.0,5.0,12.0,6.0,1.0,16.0,5.0,0.06,19.7,0.0,0.0,0.0,1.2
Amath,569.0,17,3,18.0,10.0,8.0,4.0,6.0,0.0,3.0,2.0,0.0,15.0,8.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,18.0,8.0,3.0,1.0,0.0,0.0,31.0,3.0,5.0,70.0,78.0,25.0,39.0,4.0,7.0,0.0,0.4,2.0,5.0,4.0,2.0,9.0,6.0,28.0,76.0,127.0,19.0,15.0,6.0,9.0,126.0,839.0,399.0,13.0,11.0,6.0,23.0,12.0,1.0,12.0,4.0,0.08,15.3,0.0,0.0,0.0,1.3
Braian Cufré,220.0,5,2,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,40.0,43.0,25.0,29.0,7.0,12.0,0.0,0.1,1.0,4.0,1.0,0.0,7.0,5.0,28.0,54.0,28.0,2.0,3.0,2.0,0.0,57.0,238.0,142.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,21.5,0.0,0.0,0.0,0.1
Franco Russo,145.0,3,2,2.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,2.0,17.0,23.0,22.0,24.0,7.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,12.0,47.0,28.0,3.0,0.0,0.0,0.0,0.0,43.0,163.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ángel Rodríguez,266.0,11,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,4.0,8.0,3.0,21.0,24.0,10.0,15.0,3.0,6.0,0.0,0.1,3.0,5.0,1.0,0.0,4.0,4.0,8.0,41.0,36.0,15.0,3.0,0.0,3.0,61.0,262.0,58.0,2.0,1.0,2.0,7.0,3.0,0.0,9.0,3.0,0.0,10.8,0.0,0.0,0.0,1.8
Abdón Prats,264.0,18,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,6.0,6.0,23.0,21.0,30.0,16.0,23.0,5.0,6.0,1.0,0.2,6.0,4.0,3.0,0.0,8.0,2.0,5.0,52.0,43.0,13.0,5.0,2.0,2.0,57.0,214.0,51.0,1.0,1.0,3.0,7.0,10.0,1.0,6.0,4.0,0.17,13.9,0.0,0.0,0.0,0.7
Ludwig Augustinsson,79.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,18.0,6.0,11.0,1.0,6.0,0.0,0.1,1.0,0.0,2.0,2.0,0.0,3.0,15.0,11.0,13.0,2.0,0.0,0.0,0.0,23.0,79.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lago Junior,52.0,5,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,6.0,7.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,15.0,1.0,1.0,1.0,0.0,18.0,75.0,34.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,17.4,0.0,0.0,0.0,0.0
Manu Morlanes,28.0,2,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,5.0,7.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,15.0,6.0,0.0,0.0,0.0,0.0,13.0,50.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Javier Llabrés,17.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Josep Antoni Gayá,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominik Greif,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Hadzikadunic,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pere Joan,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Llabrés,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo Román,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francisco Garcia,2327.0,26,26,45.0,29.0,32.0,8.0,5.0,5.0,33.0,38.0,0.0,47.0,33.0,5.0,2.0,1.0,2.0,4.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,17.0,3.0,0.0,2.0,0.0,160.0,4.0,14.0,585.0,640.0,491.0,593.0,79.0,173.0,2.0,1.1,18.0,94.0,19.0,16.0,104.0,68.0,446.0,784.0,526.0,17.0,47.0,21.0,21.0,981.0,7104.0,4640.0,137.0,105.0,8.0,28.0,8.0,0.0,21.0,6.0,0.0,29.3,0.0,0.0,0.0,0.7
Stole Dimitrievski,2250.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,80.0,80.0,237.0,240.0,161.0,439.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,677.0,808.0,6.0,0.0,0.0,0.0,0.0,0.0,423.0,2569.0,1614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Iván Balliu,2181.0,25,25,32.0,20.0,16.0,13.0,3.0,2.0,17.0,56.0,1.0,47.0,39.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,23.0,5.0,0.0,1.0,2.0,101.0,21.0,22.0,516.0,561.0,416.0,528.0,89.0,175.0,0.0,2.1,25.0,68.0,24.0,13.0,95.0,62.0,347.0,686.0,499.0,19.0,22.0,7.0,8.0,767.0,3878.0,2167.0,53.0,41.0,2.0,15.0,9.0,0.0,6.0,1.0,0.0,17.4,0.0,0.0,0.0,0.3
Catena,2159.0,24,24,17.0,11.0,13.0,4.0,0.0,19.0,12.0,110.0,1.0,21.0,16.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,20.0,14.0,2.0,0.0,0.0,0.0,117.0,58.0,23.0,220.0,251.0,616.0,672.0,260.0,383.0,1.0,0.5,5.0,87.0,2.0,0.0,80.0,200.0,824.0,679.0,28.0,16.0,1.0,1.0,0.0,908.0,4281.0,2214.0,8.0,4.0,0.0,7.0,2.0,1.0,9.0,4.0,0.11,8.3,0.0,0.0,0.0,1.0
Florian Lejeune,2028.0,24,24,21.0,12.0,15.0,5.0,1.0,14.0,13.0,97.0,0.0,17.0,15.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,20.0,8.0,5.0,0.0,1.0,0.0,96.0,49.0,23.0,203.0,235.0,531.0,582.0,174.0,312.0,0.0,0.3,7.0,95.0,4.0,0.0,64.0,147.0,647.0,646.0,69.0,16.0,5.0,3.0,1.0,786.0,3576.0,2111.0,7.0,7.0,0.0,4.0,1.0,4.0,35.0,13.0,0.11,27.3,16.0,0.0,0.0,2.6
Isaac Palazón Camacho,2002.0,25,24,26.0,21.0,7.0,14.0,5.0,1.0,10.0,20.0,0.0,83.0,44.0,22.0,2.0,7.0,7.0,1.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,72.0,7.0,0.0,0.0,0.0,134.0,22.0,58.0,330.0,371.0,222.0,291.0,76.0,171.0,5.0,4.2,43.0,47.0,31.0,5.0,76.0,24.0,132.0,473.0,618.0,43.0,73.0,31.0,34.0,735.0,3774.0,1315.0,27.0,45.0,5.0,58.0,49.0,6.0,60.0,13.0,0.08,25.4,3.0,1.0,3.0,5.2
Álvaro García,2014.0,24,23,35.0,20.0,14.0,7.0,14.0,3.0,21.0,15.0,0.0,72.0,52.0,2.0,3.0,5.0,7.0,3.0,8.0,4.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,25.0,23.0,8.0,2.0,0.0,0.0,133.0,11.0,5.0,266.0,330.0,149.0,238.0,33.0,92.0,2.0,3.5,34.0,23.0,31.0,21.0,52.0,19.0,149.0,233.0,568.0,76.0,39.0,13.0,21.0,569.0,3296.0,1656.0,88.0,21.0,30.0,33.0,15.0,4.0,34.0,16.0,0.12,17.3,0.0,0.0,0.0,2.6
Sergio Camello,1829.0,26,22,13.0,8.0,3.0,8.0,2.0,0.0,1.0,18.0,0.0,48.0,37.0,1.0,5.0,2.0,3.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,17.0,10.0,0.0,0.0,0.0,41.0,22.0,34.0,164.0,192.0,98.0,125.0,13.0,19.0,4.0,1.4,21.0,11.0,8.0,0.0,29.0,19.0,36.0,250.0,280.0,70.0,34.0,13.0,20.0,345.0,1866.0,727.0,30.0,27.0,13.0,48.0,27.0,5.0,53.0,14.0,0.09,15.6,0.0,0.0,0.0,5.6
Óscar Trejo,1588.0,24,21,33.0,24.0,7.0,16.0,10.0,3.0,6.0,7.0,1.0,79.0,60.0,4.0,7.0,2.0,4.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,59.0,50.0,4.0,0.0,0.0,0.0,100.0,8.0,27.0,369.0,415.0,177.0,216.0,30.0,58.0,4.0,2.3,36.0,80.0,14.0,2.0,90.0,12.0,83.0,521.0,409.0,50.0,86.0,41.0,33.0,620.0,3413.0,1520.0,40.0,46.0,7.0,50.0,64.0,3.0,14.0,4.0,0.14,18.6,0.0,1.0,2.0,2.8
Óscar Valentín,1668.0,23,19,66.0,36.0,21.0,34.0,11.0,7.0,29.0,20.0,0.0,35.0,30.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,53.0,31.0,1.0,0.0,0.0,0.0,131.0,21.0,30.0,302.0,343.0,274.0,317.0,77.0,122.0,0.0,1.1,14.0,111.0,3.0,1.0,98.0,37.0,220.0,686.0,139.0,14.0,16.0,5.0,9.0,512.0,2901.0,1410.0,12.0,15.0,1.0,19.0,7.0,0.0,10.0,0.0,0.0,22.6,0.0,0.0,0.0,0.4
Santi Comesaña,1548.0,24,18,48.0,30.0,20.0,27.0,1.0,1.0,19.0,10.0,0.0,55.0,44.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,19.0,2.0,0.0,0.0,0.0,106.0,17.0,29.0,319.0,356.0,253.0,294.0,47.0,62.0,0.0,0.9,22.0,77.0,8.0,0.0,102.0,17.0,136.0,573.0,248.0,34.0,35.0,19.0,12.0,530.0,2682.0,1359.0,18.0,24.0,3.0,21.0,20.0,1.0,16.0,2.0,0.06,15.7,0.0,0.0,0.0,1.6
Pathé Ciss,1047.0,24,10,32.0,24.0,9.0,18.0,5.0,9.0,18.0,26.0,0.0,15.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,10.0,0.0,0.0,0.0,1.0,81.0,24.0,23.0,187.0,211.0,225.0,252.0,60.0,82.0,0.0,0.2,4.0,52.0,3.0,0.0,54.0,45.0,205.0,436.0,92.0,15.0,7.0,3.0,3.0,412.0,1926.0,921.0,8.0,14.0,1.0,10.0,7.0,1.0,18.0,4.0,0.06,20.3,0.0,0.0,0.0,2.0
Unai López,906.0,24,9,23.0,15.0,6.0,14.0,3.0,1.0,12.0,4.0,1.0,32.0,24.0,6.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,13.0,1.0,0.0,0.0,0.0,73.0,3.0,11.0,232.0,260.0,214.0,246.0,90.0,137.0,2.0,1.2,15.0,77.0,8.0,3.0,71.0,7.0,108.0,485.0,211.0,16.0,18.0,7.0,11.0,480.0,2013.0,768.0,12.0,10.0,2.0,21.0,19.0,1.0,19.0,9.0,0.05,25.7,2.0,0.0,0.0,1.0
