Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Iddrisu Baba,gh GHA,MF,27-074,20,1231.0,62.0,50.7,13.7,15,74.0,6,5,23.0,5,1.3,9.0,14.0,-5.0,-0.37,-0.37,11.9,12.3,-0.4,-0.03,0.42,Matches
Giovanni González,uy URU,DF,28-198,12,881.0,73.0,36.3,9.8,9,87.0,7,3,34.0,14,1.69,12.0,7.0,5.0,0.51,1.09,9.4,8.3,1.1,0.11,0.54,Matches
Matija Nastasić,rs SRB,DF,30-009,13,861.0,66.0,35.4,9.6,9,88.0,8,4,16.0,9,1.31,8.0,12.0,-4.0,-0.42,-0.36,6.5,12.1,-5.6,-0.59,-0.55,Matches
Rodrigo Battaglia,ar ARG,MF,31-268,15,686.0,46.0,28.2,7.6,8,73.0,2,7,14.0,9,1.47,5.0,7.0,-2.0,-0.26,-0.11,4.6,11.2,-6.7,-0.88,-0.89,Matches
Antonio Sánchez,es ESP,MF,26-095,22,696.0,32.0,28.6,7.7,7,62.0,0,15,17.0,5,1.09,3.0,10.0,-7.0,-0.91,-1.01,6.7,7.6,-0.8,-0.11,0.17,Matches
Clément Grenier,fr FRA,MF,32-089,15,608.0,41.0,25.0,6.8,6,71.0,1,9,20.0,11,1.6,7.0,8.0,-1.0,-0.15,0.05,5.2,10.8,-5.6,-0.83,-0.79,Matches
Tino Kadewere,zw ZIM,"FW,MF",27-091,11,428.0,39.0,17.6,4.8,4,62.0,0,7,26.0,4,1.0,7.0,5.0,2.0,0.42,0.74,5.0,3.9,1.1,0.24,0.57,Matches
Amath,sn SEN,"MF,FW",26-264,18,589.0,33.0,24.2,6.5,3,70.0,1,15,25.0,3,1.17,5.0,4.0,1.0,0.15,0.45,7.4,5.8,1.6,0.25,0.63,Matches
Braian Cufré,ar ARG,DF,26-112,5,220.0,44.0,9.1,2.4,2,90.0,2,3,13.0,13,0.8,2.0,2.0,0.0,0.0,0.2,4.1,1.1,3.0,1.21,1.59,Matches
Franco Russo,ar ARG,DF,28-163,3,145.0,48.0,6.0,1.6,2,72.0,0,1,1.0,13,1.0,0.0,2.0,-2.0,-1.24,-1.12,0.7,2.2,-1.5,-0.91,-0.72,Matches
Abdón Prats,es ESP,"FW,MF",30-120,19,278.0,15.0,11.4,3.1,1,56.0,0,18,12.0,8,1.26,3.0,5.0,-2.0,-0.65,-0.52,3.3,3.9,-0.6,-0.2,0.04,Matches
Ángel Rodríguez,es ESP,"FW,MF",35-345,11,266.0,24.0,10.9,3.0,1,76.0,0,10,19.0,12,0.83,1.0,2.0,-1.0,-0.34,-0.17,3.5,2.9,0.5,0.18,0.46,Matches
Ludwig Augustinsson,se SWE,DF,28-350,3,113.0,38.0,4.7,1.3,1,71.0,0,2,21.0,4,0.0,0.0,3.0,-3.0,-2.39,-2.31,0.3,2.2,-1.9,-1.48,-1.31,Matches
Lago Junior,ci CIV,"FW,MF",32-096,5,52.0,10.0,2.1,0.6,0,,0,5,10.0,9,0.2,0.0,2.0,-2.0,-3.46,-3.35,1.0,1.3,-0.3,-0.51,-0.28,Matches
Manu Morlanes,es ESP,MF,24-084,2,28.0,14.0,1.2,0.3,0,,0,2,14.0,6,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.2,-0.1,-0.38,-0.15,Matches
Javier Llabrés,es ESP,FW,20-207,1,17.0,17.0,0.7,0.2,0,,0,1,17.0,7,3.0,0.0,0.0,0.0,0.0,0.19,0.0,0.2,-0.2,-0.82,-0.59,Matches
Josep Antoni Gayá,es ESP,DF,22-273,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Dominik Greif,sk SVK,GK,26-000,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Dennis Hadzikadunic,ba BIH,DF,24-271,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Pere Joan,es ESP,GK,21-015,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Miguel Llabrés,es ESP,MF,23-068,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Leonardo Román,es ESP,GK,22-274,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Squad Total,,,28.7,27,2430.0,90.0,100.0,27.0,297,82.0,177,118,19.0,199,1.22,22.0,27.0,-5.0,-0.19,,22.8,29.1,-6.3,-0.23,,
Opponent Total,,,28.4,27,2430.0,90.0,100.0,27.0,297,82.0,177,118,19.0,164,1.56,27.0,22.0,5.0,0.19,,29.1,22.8,6.3,0.23,,
