Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Abdón Prats,es ESP,"FW,MF",30-120,19,1,278.0,3.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,1.4,2.1,1.0,8.0,11.0,0.32,0.32,0.65,0.32,0.65,0.22,0.45,0.67,0.22,0.67,Matches
Ángel Rodríguez,es ESP,"FW,MF",35-345,11,1,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,1.8,0.1,1.9,2.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.61,0.02,0.64,0.61,0.64,Matches
Ludwig Augustinsson,se SWE,DF,28-350,3,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Lago Junior,ci CIV,"FW,MF",32-096,5,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Manu Morlanes,es ESP,MF,24-084,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Llabrés,es ESP,FW,20-207,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Josep Antoni Gayá,es ESP,DF,22-273,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dominik Greif,sk SVK,GK,26-000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dennis Hadzikadunic,ba BIH,DF,24-271,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pere Joan,es ESP,GK,21-015,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Miguel Llabrés,es ESP,MF,23-068,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Román,es ESP,GK,22-274,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,27,297,2430.0,27.0,21.0,17.0,38.0,19.0,2.0,3.0,97.0,3.0,22.8,20.3,17.8,38.1,332.0,713.0,704.0,0.78,0.63,1.41,0.7,1.33,0.84,0.66,1.5,0.75,1.41,
Opponent Total,,,28.4,27,297,2430.0,27.0,27.0,19.0,46.0,22.0,5.0,6.0,73.0,3.0,29.1,24.4,19.1,43.5,502.0,1157.0,1147.0,1.0,0.7,1.7,0.81,1.52,1.08,0.71,1.79,0.9,1.61,
