Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Andrea Barberis,it ITA,MF,29-113,3.5,133,158,84.2,2154,599,64,72,88.9,60,70,85.7,7,10,70.0,1,0.3,0.2,0.7,3,14,1,1,13,Matches
Giulio Donati,it ITA,DF,33-057,3.4,176,210,83.8,3467,1290,60,69,87.0,94,104,90.4,20,30,66.7,0,0.0,0.0,0.0,0,12,0,0,17,Matches
Marco D'Alessandro,it ITA,"DF,FW",32-045,3.2,79,115,68.7,1182,302,50,57,87.7,23,36,63.9,4,9,44.4,0,0.2,0.1,-0.2,3,4,0,0,3,Matches
Mattia Valoti,it ITA,MF,29-209,3.0,82,102,80.4,1258,304,40,44,90.9,29,37,78.4,7,11,63.6,0,0.0,0.0,0.0,2,13,1,0,12,Matches
Luca Marrone,it ITA,DF,33-006,1.5,78,84,92.9,1371,634,34,35,97.1,39,41,95.1,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,4,Matches
Salvatore Molina,it ITA,DF,31-092,2.5,86,114,75.4,1260,424,49,55,89.1,36,45,80.0,1,8,12.5,0,0.1,0.3,-0.1,2,4,5,4,7,Matches
Valentin Antov,bg BUL,DF,22-145,2.2,111,133,83.5,1955,985,51,58,87.9,48,54,88.9,10,18,55.6,0,0.0,0.0,0.0,1,11,2,0,10,Matches
Andrea Carboni,it ITA,DF,22-058,1.9,69,87,79.3,1170,558,33,38,86.8,29,31,93.5,7,14,50.0,0,0.1,0.3,-0.1,1,3,2,2,9,Matches
Alessio Cragno,it ITA,GK,28-279,1.0,29,31,93.5,621,431,7,7,100.0,18,18,100.0,4,6,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Andrea Ranocchia,it ITA,DF,35-046,0.5,16,19,84.2,347,109,2,2,100.0,11,12,91.7,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Warren Bondo,fr FRA,MF,19-200,0.7,45,51,88.2,720,106,24,26,92.3,20,22,90.9,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,5,Matches
Franco Carboni,it ITA,DF,19-364,0.6,28,42,66.7,459,132,15,16,93.8,11,13,84.6,2,5,40.0,0,0.0,0.0,0.0,1,3,2,1,2,Matches
Samuele Vignato,it ITA,"FW,MF",19-038,0.2,11,13,84.6,163,15,5,5,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,1,0,Matches
Squad Total,,,27.3,27.0,12122,14709,82.4,216509,74932,5375,5983,89.8,5255,5978,87.9,1243,2045,60.8,19,24.8,20.6,-5.8,228,880,206,55,1010,
Opponent Total,,,27.2,27.0,9176,11698,78.4,167252,63733,4067,4648,87.5,3742,4432,84.4,1134,1976,57.4,24,25.6,22.1,-1.6,252,730,214,56,965,
