Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gustavo Assuncao,pt POR,MF,23-004,8.5,346,428,80.8,6155,1567,158,181,87.3,138,159,86.8,40,66,60.6,1,0.7,0.6,0.3,7,30,3,1,35,Matches
Junior Kadile,fr FRA,"FW,MF",20-108,7.1,98,161,60.9,1437,411,59,73,80.8,31,50,62.0,5,21,23.8,0,0.5,0.3,-0.5,6,6,6,4,11,Matches
Pelé,gw GNB,MF,31-186,6.8,272,314,86.6,5433,1845,98,108,90.7,137,145,94.5,36,51,70.6,0,0.0,0.1,0.0,0,20,2,1,30,Matches
Hernán De La Fuente,ar ARG,DF,26-086,6.0,245,324,75.6,3907,1819,125,144,86.8,102,133,76.7,12,30,40.0,0,0.4,0.5,-0.4,5,17,1,0,18,Matches
Mihai Dobre,ro ROU,FW,24-216,5.9,100,143,69.9,1315,306,66,82,80.5,27,39,69.2,3,8,37.5,0,0.6,0.9,-0.6,8,3,6,2,9,Matches
José Luis Rodríguez,pa PAN,"FW,MF",24-288,5.6,69,111,62.2,1008,306,43,55,78.2,13,23,56.5,7,20,35.0,3,0.5,0.5,2.5,7,3,5,2,10,Matches
Pablo,br BRA,FW,19-091,4.2,68,89,76.4,940,138,35,42,83.3,21,26,80.8,5,7,71.4,0,0.3,0.1,-0.3,5,3,3,0,9,Matches
Pedro Brazão,pt POR,"MF,FW",20-094,3.4,80,106,75.5,1278,435,41,48,85.4,28,35,80.0,6,12,50.0,0,0.4,0.3,-0.4,4,9,7,0,18,Matches
Rui Fonte,pt POR,"FW,MF",32-345,4.4,78,100,78.0,1146,176,39,47,83.0,29,34,85.3,3,3,100.0,0,0.1,0.1,-0.1,3,4,2,0,10,Matches
Denílson,br BRA,FW,27-259,2.7,46,61,75.4,720,111,25,29,86.2,17,22,77.3,3,4,75.0,0,0.1,0.1,-0.1,1,2,1,1,5,Matches
Leandro Sanca,pt POR,"FW,MF",23-089,2.7,49,77,63.6,722,140,28,33,84.8,15,26,57.7,4,7,57.1,0,0.4,0.2,-0.4,3,1,5,2,4,Matches
Heriberto Tavares,pt POR,"MF,FW",26-043,2.4,75,114,65.8,1229,534,38,44,86.4,25,38,65.8,9,24,37.5,0,0.6,0.5,-0.6,6,4,3,3,9,Matches
Gustavo sá,pt POR,"MF,FW",18-143,2.2,85,107,79.4,1620,436,30,38,78.9,42,47,89.4,12,16,75.0,0,0.0,0.1,0.0,0,10,1,0,15,Matches
Dylan Batubinsika,fr FRA,DF,27-047,2.0,95,103,92.2,2174,642,20,21,95.2,54,59,91.5,20,22,90.9,0,0.0,0.0,0.0,0,7,0,0,9,Matches
André Simões,pt POR,MF,33-108,1.8,70,88,79.5,1088,271,39,49,79.6,28,30,93.3,3,6,50.0,0,0.0,0.0,0.0,1,7,0,0,12,Matches
Martin Agirregabiria,es ESP,"DF,FW",26-328,2.2,98,125,78.4,1720,635,41,49,83.7,49,55,89.1,7,19,36.8,1,0.2,0.1,0.8,2,6,3,3,10,Matches
Théo Fonseca,fr FRA,"MF,FW",22-296,1.2,16,25,64.0,248,74,6,9,66.7,8,10,80.0,0,3,0.0,0,0.0,0.0,0.0,2,0,1,0,2,Matches
David Tavares,cv CPV,"MF,FW",24-016,0.5,15,22,68.2,215,86,10,14,71.4,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Squad Total,,,24.8,25.0,8704,11141,78.1,167170,63031,3441,3989,86.3,3950,4610,85.7,1131,2025,55.9,20,19.0,18.0,1.0,223,587,153,64,812,
Opponent Total,,,27.0,25.0,9919,12470,79.5,186396,65711,3992,4582,87.1,4491,5167,86.9,1210,2066,58.6,22,22.5,24.0,-0.5,277,829,176,66,977,
