Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Pelé,gw GNB,MF,31-171,12,7,611.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,9.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Hernán De La Fuente,ar ARG,DF,26-071,7,6,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,0.4,1.0,20.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,Matches
José Luis Rodríguez,pa PAN,"FW,MF",24-273,7,6,504.0,5.6,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.5,1.8,16.0,10.0,44.0,0.18,0.54,0.71,0.18,0.71,0.23,0.09,0.33,0.23,0.33,Matches
Mihai Dobre,ro ROU,FW,24-201,7,5,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.6,1.7,17.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.34,0.23,0.34,Matches
Pablo,br BRA,FW,19-076,9,4,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.6,5.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches
Pedro Brazão,pt POR,"MF,FW",20-079,6,4,304.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,8.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.19,0.07,0.19,Matches
Rui Fonte,pt POR,"FW,MF",32-330,15,3,393.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,2.0,10.0,8.0,0.23,0.0,0.23,0.23,0.23,0.15,0.02,0.17,0.15,0.17,Matches
Leandro Sanca,pt POR,"FW,MF",23-074,8,3,243.0,2.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.5,0.4,0.9,1.0,4.0,26.0,0.74,0.0,0.74,0.74,0.74,0.19,0.15,0.35,0.19,0.35,Matches
Heriberto Tavares,pt POR,"MF,FW",26-028,4,2,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,9.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.07,0.25,0.32,0.07,0.32,Matches
Gustavo sá,pt POR,"MF,FW",18-128,10,2,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,0.1,2.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Denílson,br BRA,FW,27-244,5,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.5,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.24,0.03,0.26,0.24,0.26,Matches
Dylan Batubinsika,fr FRA,DF,27-032,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
André Simões,pt POR,MF,33-093,6,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,Matches
Martin Agirregabiria,es ESP,"DF,FW",26-313,9,1,193.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,8.0,10.0,5.0,0.0,0.47,0.47,0.0,0.47,0.0,0.08,0.08,0.0,0.08,Matches
Théo Fonseca,fr FRA,"MF,FW",22-281,5,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
David Tavares,pt POR,"MF,FW",24-001,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Owen Beck,wls WAL,DF,20-222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dalberson,br BRA,GK,26-065,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diogo Queirós,pt POR,DF,24-073,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cláudio Silva,pt POR,DF,22-263,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ivan Zlobin,ru RUS,GK,26-012,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,24.8,24,264,2160.0,24.0,22.0,20.0,42.0,22.0,0.0,2.0,62.0,4.0,23.9,22.3,18.9,41.2,352.0,789.0,783.0,0.92,0.83,1.75,0.92,1.75,1.0,0.79,1.78,0.93,1.72,
Opponent Total,,,26.9,24,264,2160.0,24.0,30.0,21.0,51.0,28.0,2.0,4.0,72.0,1.0,31.1,28.1,21.3,49.4,363.0,935.0,926.0,1.25,0.87,2.12,1.17,2.04,1.3,0.89,2.18,1.17,2.06,
