Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Ángel Di María,ar ARG,"FW,MF",35-033,16,876.0,55.0,37.4,9.7,11,68.0,2,5,27.0,0,2.0,18.0,14.0,4.0,0.41,-0.7,14.8,11.8,3.0,0.31,-0.18,Matches
Arkadiusz Milik,pl POL,FW,29-019,17,986.0,58.0,42.1,11.0,10,82.0,6,7,24.0,0,2.0,22.0,9.0,13.0,1.19,0.59,18.5,11.2,7.3,0.67,0.43,Matches
Fabio Miretti,it ITA,"MF,FW",19-228,19,901.0,47.0,38.5,10.0,10,69.0,1,9,23.0,4,2.0,11.0,6.0,5.0,0.5,-0.56,12.7,10.1,2.6,0.26,-0.25,Matches
Nicolò Fagioli,it ITA,MF,22-035,17,865.0,51.0,37.0,9.6,9,73.0,4,8,26.0,8,2.12,23.0,10.0,13.0,1.35,0.8,15.1,9.6,5.6,0.58,0.25,Matches
Moise Kean,it ITA,FW,23-019,23,812.0,35.0,34.7,9.0,9,63.0,0,14,17.0,0,1.91,9.0,6.0,3.0,0.33,-0.79,11.9,9.2,2.7,0.3,-0.19,Matches
Mattia De Sciglio,it ITA,DF,30-150,14,847.0,61.0,36.2,9.4,8,81.0,3,6,34.0,0,2.0,14.0,8.0,6.0,0.64,-0.33,10.9,10.9,0.0,0.0,-0.65,Matches
Mattia Perin,it ITA,GK,30-129,9,768.0,85.0,32.8,8.5,8,90.0,8,1,48.0,16,2.0,14.0,6.0,8.0,0.94,0.14,12.2,11.4,0.7,0.09,-0.5,Matches
Leonardo Bonucci,it ITA,DF,35-322,13,692.0,53.0,29.6,7.7,7,84.0,6,6,18.0,4,2.23,16.0,7.0,9.0,1.17,0.46,13.2,8.9,4.3,0.55,0.19,Matches
Federico Gatti,it ITA,DF,24-268,7,544.0,78.0,23.2,6.0,6,90.0,6,1,4.0,19,2.14,8.0,3.0,5.0,0.83,-0.02,8.0,5.5,2.5,0.41,-0.01,Matches
Leandro Paredes,ar ARG,MF,28-263,16,590.0,37.0,25.2,6.6,5,70.0,2,11,22.0,3,1.81,10.0,8.0,2.0,0.31,-0.72,11.3,10.7,0.6,0.08,-0.45,Matches
Daniele Rugani,it ITA,DF,28-233,5,355.0,71.0,15.2,3.9,4,87.0,3,1,7.0,21,2.6,6.0,0.0,6.0,1.52,0.8,6.7,3.4,3.3,0.84,0.49,Matches
Federico Chiesa,it ITA,"DF,MF",25-145,10,377.0,38.0,16.1,4.2,2,77.0,0,8,28.0,0,2.2,9.0,5.0,4.0,0.95,0.13,7.0,4.8,2.2,0.53,0.13,Matches
Matìas Soulé,ar ARG,"MF,DF",19-338,10,256.0,26.0,10.9,2.8,2,69.0,0,8,15.0,16,1.6,4.0,0.0,4.0,1.41,0.63,6.1,1.1,5.0,1.77,1.51,Matches
Enzo Barrenechea,ar ARG,MF,21-301,2,113.0,57.0,4.8,1.3,2,57.0,0,0,,6,3.0,4.0,4.0,0.0,0.0,-0.89,1.2,1.8,-0.6,-0.47,-0.93,Matches
Denis Zakaria,ch SUI,MF,26-119,2,123.0,62.0,5.3,1.4,1,90.0,1,1,33.0,2,2.0,3.0,1.0,2.0,1.46,0.65,2.1,1.8,0.2,0.17,-0.26,Matches
Samuel Iling-Junior,eng ENG,"DF,FW",19-166,7,115.0,16.0,4.9,1.3,0,,0,7,16.0,9,2.14,3.0,0.0,3.0,2.35,1.58,3.3,0.6,2.7,2.12,1.79,Matches
Paul Pogba,fr FRA,"MF,DF",30-004,2,36.0,18.0,1.5,0.4,0,,0,2,18.0,1,1.5,2.0,0.0,2.0,5.0,4.22,1.0,0.1,1.0,2.36,1.97,Matches
Nicolò Rovella,it ITA,MF,21-105,3,27.0,9.0,1.2,0.3,0,,0,3,9.0,0,1.67,0.0,0.0,0.0,0.0,-0.86,0.7,0.2,0.5,1.75,1.35,Matches
Tommaso Barbieri,it ITA,DF,20-205,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Mattia Compagnon,it ITA,MF,21-133,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Cosimo Marco Da Graca,it ITA,FW,20-322,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Giovanni Garofani,it ITA,GK,20-150,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Carlo Pinsoglio,it ITA,GK,33-003,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
Alessandro Riccio,it ITA,DF,21-041,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Simone Scaglia,it ITA,GK,18-250,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.4,26,2340.0,90.0,100.0,26.0,286,81.0,169,115,22.0,157,2.04,44.0,22.0,22.0,0.85,,38.5,27.6,10.9,0.42,,
Opponent Total,,,27.3,26,2340.0,90.0,100.0,26.0,286,81.0,169,115,22.0,198,0.77,22.0,44.0,-22.0,-0.85,,27.6,38.5,-10.9,-0.42,,
