Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Emre Can,de GER,MF,29-084,13.1,684,775,88.3,12083,3569,273,297,91.9,309,334,92.5,73,101,72.3,1,0.4,0.5,0.6,8,58,2,0,53,Matches
Karim Adeyemi,de GER,"FW,MF",21-078,8.9,210,287,73.2,2631,763,129,158,81.6,56,71,78.9,6,15,40.0,2,2.0,1.7,0.0,13,12,11,0,27,Matches
Youssoufa Moukoko,de GER,FW,18-137,10.9,120,171,70.2,1534,254,64,80,80.0,34,43,79.1,5,9,55.6,3,0.9,0.6,2.1,8,6,5,0,10,Matches
Julian Ryerson,no NOR,DF,25-140,8.3,428,529,80.9,6578,2042,232,256,90.6,157,191,82.2,28,52,53.8,0,0.8,0.8,-0.8,7,26,4,4,30,Matches
Anthony Modeste,fr FRA,FW,34-357,8.9,72,121,59.5,934,164,39,57,68.4,22,43,51.2,2,4,50.0,1,1.1,0.4,-0.1,7,5,4,1,7,Matches
Alexander Meyer,de GER,GK,31-358,7.0,280,323,86.7,6953,4124,56,57,98.2,145,146,99.3,79,117,67.5,0,0.0,0.0,0.0,0,4,0,0,1,Matches
Sébastien Haller,ci CIV,FW,28-288,6.9,118,174,67.8,1406,195,73,96,76.0,30,43,69.8,4,7,57.1,1,1.4,1.1,-0.4,8,4,2,0,7,Matches
Thomas Meunier,be BEL,DF,31-206,6.5,322,435,74.0,5628,2069,146,173,84.4,130,170,76.5,34,59,57.6,0,0.6,0.8,-0.6,6,27,11,5,30,Matches
Gio Reyna,us USA,"FW,MF",20-144,5.9,184,239,77.0,2655,681,108,129,83.7,53,71,74.6,9,15,60.0,0,1.0,1.6,-1.0,8,9,11,2,20,Matches
Jamie Bynoe-Gittens,eng ENG,"FW,MF",18-241,5.4,98,131,74.8,1153,317,70,86,81.4,20,27,74.1,1,7,14.3,1,0.7,1.0,0.3,2,9,5,0,9,Matches
Mahmoud Dahoud,de GER,MF,27-095,3.7,213,259,82.2,3941,1179,89,103,86.4,91,93,97.8,30,45,66.7,0,0.5,0.2,-0.5,4,25,1,0,25,Matches
Thorgan Hazard,be BEL,"FW,DF",30-008,5.2,235,324,72.5,3790,1328,121,151,80.1,92,118,78.0,18,41,43.9,0,0.9,0.9,-0.9,11,17,7,1,28,Matches
Felix Passlack,de GER,DF,24-312,0.5,21,28,75.0,459,191,7,9,77.8,10,11,90.9,4,7,57.1,0,0.0,0.0,0.0,1,1,1,1,4,Matches
Tom Rothe,de GER,DF,18-159,0.3,15,18,83.3,282,72,5,6,83.3,9,9,100.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Justin Njinmah,de GER,FW,22-142,0.2,0,2,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Antonios Papadopoulos,de GER,DF,23-208,0.1,17,19,89.5,348,123,5,5,100.0,10,12,83.3,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Marco Pašalić,hr CRO,MF,22-204,0.1,6,7,85.7,69,32,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Squad Total,,,26.5,26.0,12334,15029,82.1,218355,75900,5464,6179,88.4,5000,5683,88.0,1420,2228,63.7,43,35.9,33.5,7.1,292,908,235,48,1196,
Opponent Total,,,27.3,26.0,8589,11270,76.2,155871,62483,3676,4340,84.7,3719,4428,84.0,966,1805,53.5,25,26.3,25.9,-1.3,253,680,176,49,831,
