Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Anthony Lozano,hn HON,FW,29-328,13.2,393,20,55,195,151,38,393,36,12,33.3,19,52.8,251,1401,554,17,11,7,50,31,318,39,Matches
Víctor Chust,es ESP,DF,23-014,9.6,477,63,269,206,8,3,477,3,1,33.3,2,66.7,215,1214,561,3,2,0,2,1,268,0,Matches
Iván Alejo,es ESP,"MF,FW",28-037,9.2,351,17,76,104,174,15,351,28,6,21.4,15,53.6,210,1458,603,30,19,2,24,18,227,57,Matches
Joseba Zaldúa,es ESP,DF,30-268,7.1,356,36,128,139,90,4,356,10,3,30.0,5,50.0,134,790,450,13,13,2,7,3,166,20,Matches
Gonzalo Escalante,ar ARG,MF,29-357,6.7,347,32,98,191,62,10,347,4,2,50.0,1,25.0,141,566,236,1,6,0,9,5,173,3,Matches
Álvaro Negredo,es ESP,FW,37-211,6.2,181,8,18,98,67,19,181,9,4,44.4,4,44.4,79,247,73,2,4,0,14,6,127,12,Matches
Roger Martí,es ESP,FW,32-075,5.6,151,7,17,74,63,13,151,7,5,71.4,1,14.3,80,283,87,5,5,1,20,4,90,17,Matches
Mamadou Mbaye,sn SEN,DF,24-264,6.2,268,51,166,94,11,9,268,3,3,100.0,0,0.0,103,404,152,1,1,0,4,1,132,0,Matches
Lucas Pérez,es ESP,FW,34-190,7.0,286,3,25,121,140,16,286,10,4,40.0,6,60.0,151,741,331,8,6,3,11,8,184,24,Matches
Santiago Arzamendia,py PAR,"DF,MF",24-318,4.3,223,16,70,106,52,5,223,6,2,33.3,4,66.7,107,538,304,7,6,2,6,2,104,17,Matches
Sergi Guardiola,es ESP,FW,31-294,4.2,143,4,11,55,79,14,143,13,8,61.5,4,30.8,76,339,96,4,1,2,11,7,99,18,Matches
José Mari,es ESP,MF,35-103,3.6,205,14,68,115,25,1,205,6,3,50.0,3,50.0,101,532,261,4,1,0,5,7,116,1,Matches
Tomás Alarcón,cl CHI,MF,24-059,2.5,113,3,20,68,25,1,113,0,0,,0,,62,267,81,2,0,0,3,4,74,6,Matches
Blanco,es ESP,MF,22-239,1.8,82,4,20,46,16,0,82,1,0,0.0,1,100.0,40,166,57,1,1,0,2,3,53,2,Matches
Awer Mabil,au AUS,"MF,FW",27-185,1.8,77,2,11,31,36,2,77,4,2,50.0,2,50.0,47,235,132,5,2,0,7,1,57,14,Matches
Cala,es ESP,DF,33-113,1.5,59,13,37,21,1,1,59,0,0,,0,,19,59,8,0,0,0,0,1,22,0,Matches
Raúl Parra,es ESP,DF,23-113,1.2,45,5,17,25,3,0,45,0,0,,0,,20,77,30,0,0,0,0,0,21,1,Matches
David Gil,es ESP,GK,29-067,1.0,31,24,31,0,0,0,31,0,0,,0,,13,126,41,0,0,0,0,0,2,0,Matches
Jorge Meré,es ESP,DF,25-336,0.8,28,3,11,15,3,2,28,0,0,,0,,10,37,4,0,0,0,2,1,12,0,Matches
Mamady Diarra,ml MLI,"MF,DF",22-266,0.7,21,0,6,9,6,3,21,3,1,33.3,2,66.7,14,84,55,3,0,1,1,1,9,0,Matches
Alberto Perea,es ESP,MF,32-090,0.5,20,0,7,6,7,0,20,6,2,33.3,3,50.0,5,36,7,0,0,0,0,1,13,2,Matches
Chris Ramos,es ESP,"FW,MF",26-060,1.2,64,4,9,18,38,11,64,7,5,71.4,2,28.6,30,148,74,4,2,2,7,1,44,7,Matches
Youba Diarra,ml MLI,MF,24-360,0.6,40,4,18,24,1,0,40,0,0,,0,,19,65,43,1,0,0,2,4,15,0,Matches
Carlos García,es ESP,DF,22-255,0.3,28,2,12,15,1,1,28,1,1,100.0,0,0.0,15,50,27,0,0,0,0,0,17,0,Matches
Álvaro Giménez,es ESP,FW,31-304,0.2,5,0,0,2,3,0,5,1,0,0.0,1,100.0,3,6,0,0,0,0,1,0,3,2,Matches
Squad Total,,,29.8,26.0,12301,1679,4605,5184,2649,348,12299,382,162,42.4,172,45.0,5950,31015,15532,303,228,60,385,250,6594,601,
Opponent Total,,,27.9,26.0,16655,1389,4500,7831,4464,647,16646,483,217,44.9,216,44.7,9875,54593,30226,583,428,126,407,217,11045,1237,
