Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Park Ji-soo,450.0,5,5,10.0,9.0,3.0,7.0,0.0,4.0,2.0,22.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,28.0,12.0,5.0,70.0,77.0,110.0,125.0,27.0,56.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,44.0,173.0,126.0,10.0,4.0,3.0,1.0,0.0,156.0,781.0,456.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,17.8,0.0,0.0,0.0,0.1
Anderson,376.0,6,5,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,23.0,1.0,6.0,64.0,71.0,30.0,38.0,7.0,10.0,0.0,0.3,8.0,10.0,6.0,3.0,16.0,1.0,18.0,81.0,88.0,10.0,18.0,9.0,6.0,133.0,906.0,455.0,11.0,12.0,2.0,12.0,6.0,0.0,9.0,3.0,0.0,20.0,0.0,0.0,0.0,0.5
Nonoca,347.0,7,5,6.0,6.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,8.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,23.0,6.0,4.0,44.0,50.0,44.0,47.0,9.0,15.0,0.0,0.1,3.0,10.0,1.0,0.0,7.0,3.0,29.0,94.0,33.0,4.0,6.0,3.0,1.0,80.0,428.0,176.0,2.0,2.0,0.0,4.0,6.0,0.0,5.0,1.0,0.0,19.5,0.0,0.0,0.0,0.3
Maurício,432.0,7,4,8.0,7.0,3.0,3.0,2.0,0.0,5.0,4.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,37.0,6.0,4.0,82.0,92.0,76.0,83.0,15.0,22.0,0.0,0.1,3.0,19.0,3.0,2.0,23.0,7.0,57.0,164.0,40.0,2.0,7.0,2.0,2.0,144.0,650.0,279.0,2.0,4.0,1.0,2.0,4.0,2.0,5.0,2.0,0.4,23.6,1.0,0.0,0.0,0.3
Samuel Portugal,360.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,12.0,12.0,46.0,47.0,33.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,119.0,144.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,550.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Willyan,360.0,4,4,7.0,4.0,6.0,1.0,0.0,3.0,8.0,16.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,33.0,18.0,4.0,48.0,58.0,103.0,119.0,38.0,67.0,0.0,0.1,1.0,21.0,2.0,0.0,20.0,22.0,129.0,150.0,17.0,7.0,5.0,3.0,2.0,144.0,637.0,454.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,14.6,0.0,0.0,0.0,0.1
Yony González,263.0,7,2,7.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,9.0,6.0,3.0,23.0,27.0,16.0,23.0,2.0,5.0,0.0,0.1,3.0,1.0,2.0,0.0,7.0,3.0,16.0,34.0,47.0,8.0,4.0,0.0,2.0,57.0,259.0,102.0,4.0,2.0,1.0,8.0,1.0,0.0,4.0,1.0,0.0,17.2,0.0,0.0,0.0,0.2
Gonçalo Costa,188.0,6,2,4.0,2.0,2.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,1.0,29.0,35.0,16.0,25.0,4.0,10.0,0.0,0.2,3.0,6.0,2.0,2.0,9.0,4.0,25.0,52.0,35.0,7.0,7.0,2.0,3.0,54.0,196.0,78.0,4.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Adewele Sapara,117.0,5,1,5.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,6.0,14.0,15.0,10.0,12.0,7.0,9.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,17.0,25.0,14.0,2.0,2.0,0.0,2.0,33.0,141.0,51.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,9.4,0.0,0.0,0.0,0.1
Wagner,90.0,1,1,3.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,26.0,29.0,15.0,17.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,23.0,27.0,9.0,0.0,0.0,0.0,0.0,33.0,94.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ricardo Matos,189.0,12,0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,17.0,21.0,7.0,11.0,2.0,2.0,0.0,0.1,2.0,2.0,1.0,0.0,3.0,1.0,5.0,28.0,31.0,7.0,2.0,2.0,0.0,33.0,177.0,94.0,4.0,4.0,1.0,4.0,0.0,1.0,8.0,1.0,0.13,17.6,0.0,0.0,1.0,1.9
Bruno Reis,44.0,3,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,14.0,6.0,1.0,1.0,0.0,1.0,15.0,78.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Sérgio Conceição,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,8.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,31.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
David Pastor,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Wilinton Aponzá,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,30.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Alemão,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
João,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mateus,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payam Niazmand,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Nogueira,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berke Özer,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vinícius Szeuczuk,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kim Yonghak,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
João Teixeira,1965.0,23,23,51.0,32.0,21.0,22.0,8.0,3.0,18.0,12.0,0.0,107.0,67.0,30.0,1.0,5.0,4.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,32.0,35.0,0.0,0.0,0.0,0.0,107.0,11.0,15.0,321.0,375.0,360.0,449.0,121.0,184.0,3.0,2.7,44.0,113.0,24.0,7.0,153.0,25.0,187.0,688.0,462.0,37.0,54.0,23.0,24.0,722.0,4358.0,2186.0,55.0,51.0,11.0,40.0,43.0,3.0,61.0,16.0,0.03,26.4,13.0,1.0,3.0,5.0
Steven Vitória,1980.0,23,22,16.0,9.0,13.0,3.0,0.0,31.0,26.0,85.0,1.0,15.0,9.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0,14.0,0.0,0.0,1.0,0.0,83.0,49.0,27.0,180.0,205.0,497.0,536.0,93.0,160.0,0.0,0.2,2.0,21.0,0.0,0.0,42.0,174.0,677.0,413.0,36.0,29.0,4.0,2.0,1.0,597.0,2404.0,1310.0,4.0,2.0,0.0,3.0,1.0,6.0,20.0,3.0,0.05,15.9,1.0,5.0,5.0,5.1
Paulo Vítor Fagundes dos Anjos,1890.0,21,21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,37.0,11.0,2.0,96.0,96.0,251.0,261.0,189.0,375.0,0.0,0.1,1.0,11.0,0.0,0.0,0.0,702.0,802.0,6.0,0.0,0.0,0.0,0.0,0.0,385.0,2328.0,1510.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
João Mendes,1609.0,22,21,21.0,10.0,5.0,11.0,5.0,0.0,9.0,4.0,0.0,72.0,58.0,3.0,4.0,0.0,7.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,29.0,45.0,0.0,1.0,1.0,0.0,85.0,2.0,8.0,253.0,291.0,201.0,254.0,75.0,96.0,0.0,2.2,31.0,78.0,17.0,1.0,121.0,4.0,95.0,498.0,307.0,39.0,49.0,20.0,22.0,580.0,3098.0,1347.0,42.0,29.0,5.0,49.0,40.0,2.0,33.0,9.0,0.06,20.7,0.0,0.0,0.0,3.2
Nélson Monte,1824.0,22,20,21.0,16.0,16.0,5.0,0.0,19.0,39.0,115.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,9.0,2.0,0.0,0.0,0.0,71.0,37.0,36.0,190.0,220.0,477.0,537.0,124.0,196.0,0.0,0.4,3.0,53.0,5.0,1.0,71.0,194.0,673.0,485.0,51.0,11.0,2.0,1.0,1.0,626.0,3333.0,2079.0,14.0,8.0,1.0,7.0,3.0,0.0,4.0,2.0,0.0,11.8,0.0,0.0,0.0,0.7
Bruno Langa,1739.0,20,20,23.0,17.0,15.0,5.0,3.0,5.0,23.0,55.0,0.0,45.0,31.0,2.0,7.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,48.0,0.0,0.0,0.0,0.0,133.0,18.0,20.0,282.0,334.0,318.0,431.0,74.0,158.0,0.0,1.3,17.0,72.0,16.0,6.0,88.0,73.0,460.0,537.0,215.0,6.0,62.0,35.0,18.0,573.0,3766.0,2106.0,38.0,38.0,2.0,23.0,9.0,0.0,13.0,2.0,0.0,30.3,1.0,0.0,0.0,0.3
Ricardo Guimarães,1542.0,23,16,33.0,18.0,13.0,19.0,1.0,6.0,22.0,18.0,0.0,40.0,34.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,31.0,35.0,0.0,2.0,0.0,0.0,108.0,21.0,10.0,268.0,307.0,251.0,287.0,48.0,69.0,0.0,1.1,23.0,68.0,7.0,3.0,72.0,37.0,201.0,593.0,155.0,12.0,55.0,29.0,21.0,507.0,2537.0,1056.0,25.0,10.0,4.0,33.0,23.0,0.0,14.0,4.0,0.0,25.0,0.0,0.0,0.0,0.5
Juninho,1353.0,22,15,14.0,11.0,1.0,12.0,1.0,3.0,12.0,8.0,0.0,37.0,22.0,0.0,2.0,6.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,18.0,26.0,7.0,2.0,1.0,0.0,37.0,27.0,39.0,94.0,115.0,55.0,72.0,9.0,15.0,0.0,1.1,14.0,16.0,3.0,1.0,15.0,9.0,37.0,181.0,201.0,59.0,36.0,14.0,19.0,248.0,1542.0,657.0,24.0,18.0,12.0,40.0,20.0,3.0,30.0,13.0,0.1,15.3,0.0,0.0,0.0,2.6
João Pedro Araújo Correia,1339.0,15,15,19.0,10.0,15.0,3.0,1.0,9.0,16.0,46.0,0.0,41.0,34.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,14.0,2.0,1.0,0.0,0.0,90.0,8.0,13.0,216.0,243.0,268.0,338.0,82.0,143.0,2.0,2.2,20.0,33.0,23.0,18.0,49.0,72.0,341.0,396.0,215.0,17.0,27.0,10.0,15.0,482.0,2541.0,1565.0,37.0,23.0,4.0,30.0,6.0,0.0,14.0,1.0,0.0,18.4,0.0,0.0,0.0,1.1
Héctor,1126.0,15,13,4.0,2.0,0.0,4.0,0.0,3.0,2.0,13.0,0.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,12.0,4.0,0.0,0.0,0.0,27.0,12.0,32.0,87.0,108.0,42.0,54.0,5.0,7.0,0.0,0.1,7.0,17.0,0.0,0.0,18.0,16.0,25.0,165.0,114.0,43.0,11.0,6.0,5.0,184.0,788.0,313.0,7.0,5.0,3.0,29.0,18.0,6.0,30.0,16.0,0.2,14.5,0.0,0.0,0.0,3.7
Carlos Ponck,991.0,12,11,14.0,13.0,7.0,5.0,2.0,17.0,15.0,37.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,71.0,22.0,10.0,115.0,134.0,229.0,245.0,47.0,70.0,0.0,0.1,0.0,22.0,1.0,0.0,34.0,86.0,303.0,248.0,24.0,5.0,2.0,1.0,1.0,278.0,1150.0,471.0,1.0,1.0,0.0,4.0,2.0,0.0,8.0,1.0,0.0,17.2,0.0,0.0,0.0,0.3
Issah Abbas,941.0,17,11,11.0,5.0,5.0,4.0,2.0,0.0,5.0,4.0,0.0,26.0,14.0,0.0,5.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,25.0,23.0,12.0,0.0,0.0,0.0,44.0,4.0,12.0,92.0,111.0,55.0,74.0,12.0,22.0,0.0,1.1,7.0,10.0,7.0,1.0,16.0,6.0,71.0,137.0,154.0,41.0,34.0,13.0,19.0,227.0,1519.0,699.0,25.0,17.0,10.0,21.0,9.0,2.0,21.0,9.0,0.1,17.9,0.0,0.0,0.0,2.0
Euller,792.0,15,9,16.0,11.0,7.0,6.0,3.0,2.0,8.0,3.0,0.0,33.0,18.0,3.0,5.0,3.0,4.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,16.0,18.0,5.0,0.0,0.0,0.0,46.0,5.0,8.0,110.0,135.0,66.0,85.0,18.0,49.0,0.0,0.8,11.0,11.0,13.0,7.0,21.0,6.0,65.0,160.0,171.0,17.0,38.0,19.0,16.0,224.0,1367.0,731.0,20.0,9.0,8.0,17.0,7.0,1.0,14.0,3.0,0.07,21.3,3.0,0.0,0.0,2.0
Bernardo Sousa,720.0,20,8,10.0,5.0,4.0,4.0,2.0,0.0,4.0,6.0,0.0,34.0,26.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,30.0,2.0,8.0,96.0,110.0,51.0,77.0,11.0,25.0,3.0,1.5,17.0,12.0,17.0,6.0,25.0,8.0,45.0,131.0,153.0,14.0,20.0,4.0,12.0,190.0,887.0,375.0,14.0,14.0,5.0,22.0,7.0,0.0,7.0,1.0,0.0,19.6,0.0,0.0,0.0,0.4
Jonathan Monroy,669.0,13,8,16.0,10.0,9.0,6.0,1.0,2.0,7.0,5.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,38.0,7.0,11.0,78.0,89.0,56.0,74.0,6.0,9.0,1.0,0.5,3.0,7.0,4.0,1.0,17.0,7.0,43.0,123.0,117.0,19.0,6.0,3.0,3.0,146.0,827.0,494.0,15.0,4.0,6.0,10.0,12.0,1.0,16.0,5.0,0.06,18.2,1.0,0.0,0.0,1.6
Habib sylla,619.0,9,7,7.0,6.0,3.0,3.0,1.0,6.0,6.0,19.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,3.0,1.0,0.0,2.0,0.0,48.0,2.0,5.0,85.0,102.0,112.0,154.0,28.0,54.0,0.0,0.3,1.0,13.0,5.0,3.0,26.0,26.0,144.0,188.0,73.0,4.0,14.0,10.0,3.0,167.0,833.0,371.0,8.0,5.0,0.0,9.0,4.0,0.0,3.0,0.0,0.0,25.5,0.0,0.0,0.0,0.1
Luther Singh,568.0,18,5,14.0,11.0,6.0,7.0,1.0,0.0,8.0,6.0,0.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,9.0,3.0,0.0,0.0,0.0,24.0,4.0,10.0,81.0,100.0,56.0,65.0,11.0,16.0,1.0,0.2,7.0,14.0,3.0,1.0,15.0,6.0,35.0,145.0,96.0,16.0,17.0,5.0,11.0,165.0,852.0,329.0,10.0,7.0,5.0,17.0,4.0,0.0,3.0,2.0,0.0,15.7,0.0,0.0,0.0,0.3
João Pedro,434.0,7,5,9.0,4.0,7.0,2.0,0.0,0.0,6.0,7.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,42.0,8.0,6.0,57.0,71.0,64.0,78.0,8.0,12.0,0.0,0.2,3.0,17.0,0.0,0.0,20.0,14.0,60.0,140.0,27.0,3.0,6.0,2.0,4.0,93.0,410.0,119.0,1.0,1.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0
Kevin Pina,371.0,5,5,11.0,4.0,6.0,4.0,1.0,2.0,10.0,8.0,0.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,28.0,10.0,10.0,36.0,41.0,57.0,62.0,16.0,22.0,2.0,0.4,7.0,12.0,3.0,0.0,15.0,14.0,60.0,101.0,30.0,0.0,7.0,6.0,1.0,85.0,442.0,264.0,4.0,4.0,0.0,4.0,3.0,0.0,8.0,1.0,0.0,26.0,0.0,0.0,0.0,0.2
Sandro Cruz,461.0,10,4,12.0,12.0,5.0,5.0,2.0,3.0,7.0,16.0,0.0,10.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,33.0,6.0,3.0,93.0,105.0,95.0,121.0,12.0,31.0,1.0,0.1,2.0,17.0,2.0,0.0,21.0,28.0,114.0,175.0,57.0,5.0,11.0,4.0,7.0,172.0,709.0,333.0,4.0,4.0,0.0,6.0,4.0,0.0,2.0,1.0,0.0,17.7,0.0,0.0,0.0,0.4
Nwankwo Obiora,394.0,7,4,8.0,4.0,3.0,5.0,0.0,1.0,6.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,28.0,4.0,4.0,61.0,72.0,64.0,69.0,8.0,15.0,0.0,0.1,1.0,16.0,0.0,0.0,13.0,11.0,53.0,129.0,16.0,2.0,0.0,0.0,0.0,102.0,420.0,140.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,20.2,0.0,0.0,0.0,0.2
Rodrigo Nascimento,357.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,12.0,12.0,35.0,37.0,19.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,235.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Batxi,326.0,4,4,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,20.0,13.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,31.0,38.0,22.0,31.0,9.0,14.0,1.0,0.8,13.0,5.0,5.0,2.0,10.0,4.0,13.0,47.0,59.0,9.0,11.0,5.0,5.0,69.0,523.0,284.0,14.0,8.0,2.0,9.0,3.0,1.0,3.0,2.0,0.33,19.0,0.0,0.0,0.0,0.4
Jo,264.0,17,2,3.0,2.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,4.0,16.0,23.0,18.0,29.0,14.0,18.0,0.0,1.0,0.0,0.1,2.0,4.0,2.0,0.0,6.0,9.0,11.0,47.0,49.0,15.0,9.0,5.0,3.0,48.0,255.0,114.0,4.0,4.0,1.0,12.0,2.0,1.0,10.0,6.0,0.1,14.7,0.0,0.0,0.0,1.0
João Queirós,199.0,4,2,7.0,6.0,7.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,13.0,17.0,23.0,27.0,9.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,26.0,67.0,25.0,5.0,1.0,0.0,0.0,0.0,40.0,232.0,129.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Hélder Morim,92.0,7,0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,7.0,2.0,6.0,7.0,8.0,0.0,0.1,3.0,1.0,0.0,0.0,3.0,3.0,15.0,21.0,13.0,1.0,1.0,1.0,0.0,22.0,179.0,120.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,27.2,0.0,0.0,0.0,0.1
