Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Brian Brobbey,nl NED,FW,21-046,13.2,206,263,78.3,2438,246,129,159,81.1,49,59,83.1,3,4,75.0,2,2.5,2.5,-0.5,17,7,2,0,8,Matches
Owen Wijndal,nl NED,DF,23-111,11.1,641,723,88.7,9501,2532,370,392,94.4,228,260,87.7,27,39,69.2,1,0.8,1.5,0.2,6,58,13,2,66,Matches
Daley Blind,nl NED,DF,33-010,10.5,989,1133,87.3,18398,7990,424,458,92.6,434,474,91.6,118,172,68.6,2,1.3,2.6,0.7,17,173,33,3,185,Matches
Gerónimo Rulli,ar ARG,GK,30-303,10.0,367,421,87.2,8774,5524,83,83,100.0,194,196,99.0,90,140,64.3,0,0.5,0.0,-0.5,1,1,0,0,0,Matches
Jorge Eduardo Sánchez,mx MEX,DF,25-099,7.3,371,460,80.7,5949,1841,194,216,89.8,147,177,83.1,23,41,56.1,1,1.2,1.3,-0.2,7,30,9,1,40,Matches
Francisco Conceição,pt POR,"FW,MF",20-095,4.8,169,214,79.0,2542,696,96,113,85.0,57,66,86.4,10,16,62.5,2,0.9,1.1,1.1,7,7,19,1,34,Matches
Antony,br BRA,FW,23-023,2.0,79,104,76.0,1150,364,45,54,83.3,27,34,79.4,5,8,62.5,2,0.6,1.0,1.4,3,5,9,2,12,Matches
Florian Grillitsch,at AUT,"MF,DF",27-224,1.9,167,186,89.8,2912,623,68,76,89.5,76,83,91.6,16,19,84.2,0,0.0,0.2,0.0,1,19,2,0,13,Matches
Lucas Ocampos,ar ARG,FW,28-251,1.1,58,67,86.6,826,120,37,40,92.5,17,21,81.0,2,4,50.0,0,0.0,0.5,0.0,1,2,2,0,6,Matches
Perr Schuurs,nl NED,DF,23-113,0.6,42,47,89.4,870,322,18,20,90.0,17,18,94.4,7,9,77.8,0,0.0,0.0,0.0,0,7,0,0,5,Matches
Lorenzo Lucca,it ITA,"FW,MF",22-190,1.3,21,39,53.8,259,15,14,26,53.8,4,6,66.7,1,1,100.0,1,0.3,0.1,0.7,4,0,1,0,2,Matches
Youri Baas,nl NED,"DF,MF",20-002,0.6,35,43,81.4,742,171,8,12,66.7,22,23,95.7,4,6,66.7,0,0.0,0.2,0.0,0,1,0,0,2,Matches
Jorrel Hato,nl NED,DF,17-012,0.5,49,53,92.5,710,263,31,32,96.9,15,18,83.3,2,2,100.0,0,0.0,0.0,0.0,1,3,0,0,1,Matches
Lisandro Magallán,ar ARG,DF,29-173,0.2,8,11,72.7,125,55,4,6,66.7,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kian Fitz-Jim,nl NED,"MF,DF",19-257,0.2,18,19,94.7,321,85,9,10,90.0,7,7,100.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Youri Regeer,nl NED,MF,19-213,0.1,6,7,85.7,100,28,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Christian Rasmussen,dk DEN,FW,20-059,0.0,3,4,75.0,29,1,1,1,100.0,1,1,100.0,0,1,0.0,0,0.2,0.0,-0.2,1,0,0,0,0,Matches
Squad Total,,,26.4,25.0,14582,17181,84.9,247078,84663,6861,7563,90.7,6108,6838,89.3,1204,1903,63.3,52,46.6,67.7,5.4,366,1419,481,77,1789,
Opponent Total,,,25.8,25.0,6051,8426,71.8,113739,49005,2635,3121,84.4,2363,2936,80.5,842,1772,47.5,20,17.6,16.9,2.4,161,466,113,32,527,
