Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Tijjani Noslin,nl NED,"FW,MF",23-270,23,10,970.0,10.8,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,2.3,2.3,2.6,5.0,36.0,24.0,71.0,0.46,0.09,0.56,0.46,0.56,0.22,0.24,0.46,0.22,0.46,Matches
Mats Seuntjens,nl NED,"MF,FW",30-351,12,10,964.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,1.4,1.8,23.0,40.0,30.0,0.0,0.09,0.09,0.0,0.09,0.03,0.13,0.17,0.03,0.17,Matches
Kristijan Bistrović,hr CRO,MF,24-359,8,8,720.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.8,2.3,13.0,45.0,18.0,0.12,0.0,0.12,0.12,0.12,0.18,0.1,0.28,0.18,0.28,Matches
Paul Gladon,nl NED,"FW,MF",31-016,19,7,801.0,8.9,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.1,2.1,0.5,2.6,12.0,20.0,58.0,0.34,0.0,0.34,0.34,0.34,0.24,0.06,0.29,0.24,0.29,Matches
Rémy Vita,mg MAD,"DF,MF",22-002,19,6,802.0,8.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.2,1.2,0.6,1.8,20.0,23.0,31.0,0.22,0.0,0.22,0.22,0.22,0.13,0.06,0.2,0.13,0.2,Matches
Mickaël Tirpan,be BEL,DF,29-162,5,5,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,10.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches
Thomas Buitink,nl NED,"FW,MF",22-293,9,3,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.1,1.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.23,0.03,0.26,0.23,0.26,Matches
Yanick van Osch,nl NED,GK,26-010,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cole Bassett,us USA,"MF,FW",21-249,10,2,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.27,0.19,0.27,Matches
Stipe Radić,hr CRO,DF,22-297,5,2,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Muhammet Tunahan Taşçı,tr TUR,"FW,MF",20-339,6,0,80.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.2,5.0,5.0,8.0,0.0,1.13,1.13,0.0,1.13,0.07,0.2,0.27,0.07,0.27,Matches
Roel Janssen,nl NED,"DF,MF",32-291,4,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vasileios Sourlis,gr GRE,MF,20-138,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57,0.57,0.57,Matches
Gianmarco Cangiano,it ITA,"FW,DF",21-138,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.29,0.6,0.31,0.6,Matches
Mike van Beijnen,nl NED,DF,24-027,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches
Ferhat Cakir,be BEL,DF,20-270,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nuri Emre Akşit,tr TUR,DF,20-342,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tom Hendriks,nl NED,GK,20-324,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bryant Nieling,nl NED,DF,20-154,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Namory Noel Cissé,de GER,MF,20-088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,26,286,2340.0,26.0,32.0,19.0,51.0,26.0,6.0,6.0,52.0,3.0,29.5,25.0,19.9,44.9,417.0,822.0,812.0,1.23,0.73,1.96,1.0,1.73,1.14,0.77,1.9,0.96,1.73,
Opponent Total,,,26.1,26,286,2340.0,26.0,44.0,34.0,78.0,42.0,2.0,2.0,35.0,1.0,45.1,43.5,35.5,79.0,599.0,1324.0,1312.0,1.69,1.31,3.0,1.62,2.92,1.73,1.37,3.1,1.67,3.04,
