Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Rémy Vita,mg MAD,"DF,MF",22-005,20,892.0,45.0,36.7,9.9,7,76.0,3,13,28.0,6,1.3,13.0,17.0,-4.0,-0.4,0.06,9.9,19.7,-9.7,-0.98,-0.61,Matches
Paul Gladon,nl NED,"FW,MF",31-019,20,803.0,40.0,33.0,8.9,7,81.0,4,13,18.0,7,0.55,15.0,20.0,-5.0,-0.56,-0.17,11.6,18.3,-6.7,-0.74,-0.22,Matches
Mickaël Tirpan,be BEL,DF,29-165,5,384.0,77.0,15.8,4.3,5,77.0,2,0,,0,0.0,7.0,12.0,-5.0,-1.17,-0.86,5.5,9.4,-3.9,-0.91,-0.38,Matches
Thomas Buitink,nl NED,"FW,MF",22-296,9,331.0,37.0,13.6,3.7,3,66.0,0,6,22.0,4,1.0,4.0,8.0,-4.0,-1.09,-0.74,4.4,6.5,-2.1,-0.57,0.02,Matches
Yanick van Osch,nl NED,GK,26-013,3,270.0,90.0,11.1,3.0,3,90.0,3,0,,24,0.0,3.0,10.0,-7.0,-2.33,-2.12,3.0,4.5,-1.5,-0.51,0.09,Matches
Cole Bassett,us USA,"MF,FW",21-252,10,198.0,20.0,8.1,2.2,2,51.0,0,8,12.0,2,1.1,2.0,8.0,-6.0,-2.73,-2.49,3.2,5.5,-2.3,-1.06,-0.51,Matches
Stipe Radić,hr CRO,DF,22-300,5,186.0,37.0,7.7,2.1,2,86.0,1,3,5.0,8,1.4,3.0,7.0,-4.0,-1.94,-1.61,2.7,7.6,-4.9,-2.37,-1.92,Matches
Muhammet Tunahan Taşçı,tr TUR,"FW,MF",20-342,6,80.0,13.0,3.3,0.9,0,,0,6,13.0,19,0.67,1.0,0.0,1.0,1.13,1.62,1.3,1.4,-0.1,-0.15,0.46,Matches
Roel Janssen,nl NED,"DF,MF",32-294,4,41.0,10.0,1.7,0.5,0,,0,4,10.0,21,1.75,1.0,1.0,0.0,0.0,0.45,1.1,0.8,0.2,0.48,1.09,Matches
Vasileios Sourlis,gr GRE,MF,20-141,2,19.0,10.0,0.8,0.2,0,,0,2,10.0,9,1.5,0.0,0.0,0.0,0.0,0.45,0.4,0.4,0.0,-0.12,0.47,Matches
Gianmarco Cangiano,it ITA,"FW,DF",21-141,2,10.0,5.0,0.4,0.1,0,,0,2,5.0,9,0.0,0.0,0.0,0.0,0.0,0.45,0.1,0.4,-0.3,-2.63,-2.05,Matches
Mike van Beijnen,nl NED,DF,24-030,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,19,0.0,0.0,0.0,0.0,0.0,0.45,0.1,0.3,-0.2,-1.96,-1.37,Matches
Ferhat Cakir,be BEL,DF,20-273,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Nuri Emre Akşit,tr TUR,DF,20-345,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Tom Hendriks,nl NED,GK,20-327,0,,,,,0,,0,0,,27,,,,,,,,,,,,Matches
Bryant Nieling,nl NED,DF,20-157,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Namory Noel Cissé,de GER,MF,20-091,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.5,27,2430.0,90.0,100.0,27.0,297,82.0,182,113,22.0,185,1.19,35.0,47.0,-12.0,-0.44,,30.6,46.6,-16.0,-0.59,,
Opponent Total,,,26.0,27,2430.0,90.0,100.0,27.0,297,82.0,182,113,22.0,181,1.63,47.0,35.0,12.0,0.44,,46.6,30.6,16.0,0.59,,
