Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Junior Sambia,507.0,16,5,9.0,4.0,4.0,4.0,1.0,3.0,4.0,15.0,1.0,15.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,29.0,10.0,9.0,123.0,138.0,80.0,100.0,12.0,29.0,0.0,0.5,3.0,11.0,8.0,1.0,25.0,20.0,86.0,159.0,125.0,10.0,21.0,6.0,14.0,189.0,1103.0,637.0,18.0,17.0,4.0,7.0,6.0,0.0,10.0,4.0,0.0,24.4,4.0,0.0,0.0,0.5
Hans Nicolussi Caviglia,456.0,7,5,13.0,6.0,5.0,6.0,2.0,0.0,6.0,7.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,37.0,7.0,5.0,57.0,70.0,69.0,84.0,12.0,22.0,0.0,0.1,2.0,14.0,0.0,0.0,17.0,13.0,69.0,143.0,34.0,3.0,5.0,2.0,1.0,109.0,530.0,174.0,2.0,2.0,0.0,7.0,4.0,1.0,2.0,1.0,0.5,25.6,0.0,0.0,0.0,0.1
Matteo Lovato,433.0,10,4,9.0,7.0,7.0,2.0,0.0,5.0,7.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,10.0,6.0,64.0,70.0,87.0,100.0,17.0,24.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,29.0,138.0,105.0,9.0,0.0,0.0,0.0,0.0,139.0,518.0,307.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
Domen Črnigoj,296.0,7,4,8.0,3.0,0.0,7.0,1.0,1.0,9.0,6.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,21.0,5.0,7.0,42.0,55.0,31.0,36.0,4.0,10.0,0.0,0.6,2.0,8.0,0.0,0.0,3.0,5.0,36.0,95.0,32.0,6.0,4.0,2.0,2.0,64.0,255.0,71.0,2.0,2.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,6.9,0.0,0.0,0.0,0.1
Erik Botheim,355.0,18,3,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,11.0,11.0,13.0,29.0,42.0,17.0,26.0,2.0,3.0,1.0,0.4,6.0,4.0,2.0,0.0,11.0,1.0,10.0,44.0,64.0,11.0,3.0,2.0,0.0,60.0,266.0,138.0,7.0,2.0,0.0,8.0,5.0,1.0,4.0,1.0,0.25,15.1,0.0,0.0,0.0,0.4
William Troost-Ekong,262.0,3,3,9.0,3.0,7.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,4.0,23.0,27.0,70.0,77.0,11.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,15.0,87.0,61.0,1.0,0.0,0.0,0.0,0.0,93.0,461.0,151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Diego Valencia,231.0,12,0,8.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,37.0,44.0,8.0,14.0,5.0,7.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,4.0,24.0,46.0,41.0,4.0,2.0,0.0,1.0,59.0,211.0,82.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.1
Franck Ribéry,37.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,12.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,16.0,10.0,0.0,3.0,0.0,3.0,15.0,121.0,67.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Julian Kristoffersen,18.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Reda Boultam,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo Capezzi,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacopo De Matteis,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincenzo Fiorillo,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Iervolino,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paweł Jaroszyński,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wajdi Kechrida,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessandro Micai,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrei Motoc,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Sorrentino,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freddie Veseli,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanja Milinković-Savić,2430.0,27,27,2.0,1.0,2.0,0.0,0.0,0.0,1.0,13.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0,9.0,1.0,80.0,81.0,341.0,348.0,280.0,770.0,0.0,0.1,0.0,67.0,2.0,0.0,0.0,906.0,1254.0,16.0,1.0,1.0,0.0,0.0,0.0,799.0,5265.0,2974.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Nikola Vlašić,1928.0,23,21,24.0,16.0,7.0,12.0,5.0,1.0,4.0,8.0,0.0,82.0,68.0,4.0,3.0,5.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,24.0,12.0,0.0,0.0,0.0,91.0,19.0,39.0,318.0,364.0,169.0,206.0,26.0,38.0,2.0,1.9,43.0,45.0,16.0,4.0,71.0,9.0,82.0,377.0,484.0,85.0,40.0,21.0,15.0,547.0,3260.0,1452.0,55.0,42.0,18.0,75.0,39.0,4.0,43.0,16.0,0.09,17.7,1.0,0.0,0.0,3.8
Koffi Djidji,1831.0,24,20,37.0,19.0,26.0,10.0,1.0,10.0,27.0,56.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,3.0,1.0,0.0,2.0,0.0,99.0,33.0,39.0,376.0,404.0,433.0,475.0,80.0,137.0,0.0,0.2,2.0,70.0,3.0,2.0,69.0,95.0,532.0,625.0,81.0,8.0,3.0,3.0,0.0,669.0,2301.0,1004.0,6.0,7.0,0.0,5.0,5.0,1.0,8.0,4.0,0.13,12.2,0.0,0.0,0.0,0.9
Perr Schuurs,1626.0,21,20,34.0,16.0,19.0,11.0,4.0,11.0,19.0,78.0,0.0,12.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,119.0,42.0,39.0,199.0,225.0,432.0,466.0,63.0,90.0,2.0,0.5,5.0,21.0,2.0,0.0,45.0,106.0,522.0,457.0,45.0,11.0,10.0,6.0,3.0,479.0,2384.0,1110.0,8.0,9.0,0.0,15.0,6.0,0.0,8.0,1.0,0.0,15.1,1.0,0.0,0.0,0.4
Ricardo Rodríguez,1777.0,24,19,40.0,24.0,23.0,12.0,5.0,11.0,26.0,39.0,0.0,37.0,30.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,110.0,24.0,24.0,432.0,468.0,426.0,487.0,86.0,169.0,0.0,1.6,17.0,83.0,14.0,5.0,95.0,87.0,487.0,657.0,195.0,8.0,8.0,4.0,4.0,743.0,3909.0,2071.0,26.0,37.0,3.0,11.0,7.0,0.0,6.0,2.0,0.0,25.2,1.0,0.0,0.0,0.3
Alessandro Buongiorno,1743.0,23,19,26.0,15.0,15.0,11.0,0.0,14.0,40.0,62.0,2.0,14.0,9.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,45.0,22.0,0.0,0.0,0.0,0.0,111.0,62.0,23.0,326.0,372.0,385.0,438.0,33.0,65.0,1.0,0.6,4.0,54.0,3.0,2.0,53.0,93.0,475.0,619.0,72.0,22.0,10.0,4.0,5.0,574.0,2572.0,1243.0,8.0,12.0,1.0,26.0,6.0,0.0,15.0,0.0,0.0,9.3,0.0,0.0,0.0,1.5
Karol Linetty,1604.0,26,19,30.0,16.0,6.0,21.0,3.0,7.0,16.0,24.0,0.0,35.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,40.0,17.0,4.0,0.0,1.0,0.0,106.0,23.0,22.0,329.0,371.0,294.0,320.0,48.0,73.0,0.0,0.6,18.0,61.0,5.0,1.0,60.0,33.0,164.0,599.0,227.0,19.0,17.0,5.0,12.0,499.0,2529.0,1346.0,22.0,21.0,3.0,22.0,10.0,1.0,14.0,4.0,0.07,20.0,0.0,0.0,0.0,0.9
Aleksei Miranchuk,1512.0,20,18,6.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,62.0,52.0,3.0,1.0,2.0,3.0,1.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,67.0,6.0,19.0,260.0,296.0,163.0,196.0,41.0,77.0,4.0,2.8,36.0,49.0,28.0,6.0,77.0,7.0,48.0,383.0,323.0,35.0,36.0,12.0,18.0,493.0,2698.0,1274.0,36.0,38.0,6.0,38.0,21.0,4.0,28.0,10.0,0.14,19.7,1.0,0.0,0.0,2.3
Antonio Sanabria,1538.0,22,17,8.0,4.0,1.0,3.0,4.0,2.0,3.0,4.0,0.0,29.0,21.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,19.0,10.0,0.0,0.0,0.0,44.0,44.0,78.0,212.0,253.0,85.0,119.0,12.0,16.0,2.0,0.8,16.0,18.0,10.0,0.0,29.0,8.0,36.0,277.0,287.0,72.0,24.0,12.0,8.0,307.0,1345.0,310.0,9.0,8.0,4.0,51.0,15.0,7.0,42.0,16.0,0.14,13.2,0.0,1.0,1.0,6.4
Wilfried Singo,1390.0,21,15,21.0,14.0,11.0,8.0,2.0,1.0,8.0,25.0,1.0,32.0,18.0,0.0,6.0,6.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,80.0,36.0,16.0,275.0,318.0,254.0,339.0,43.0,86.0,1.0,1.1,14.0,30.0,15.0,5.0,47.0,34.0,209.0,443.0,298.0,38.0,36.0,20.0,8.0,470.0,2384.0,1075.0,32.0,19.0,6.0,21.0,15.0,2.0,21.0,6.0,0.1,13.8,0.0,0.0,0.0,1.4
Samuele Ricci,1336.0,18,14,19.0,11.0,8.0,7.0,4.0,4.0,12.0,18.0,1.0,29.0,21.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,16.0,38.0,0.0,0.0,0.0,0.0,95.0,6.0,7.0,322.0,354.0,304.0,326.0,50.0,70.0,1.0,1.1,10.0,68.0,8.0,1.0,68.0,38.0,159.0,595.0,172.0,6.0,18.0,5.0,10.0,579.0,3099.0,1312.0,27.0,20.0,1.0,13.0,13.0,1.0,13.0,5.0,0.08,22.4,0.0,0.0,0.0,0.8
Saša Lukić,1195.0,16,13,21.0,14.0,10.0,10.0,1.0,7.0,13.0,10.0,0.0,44.0,35.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,10.0,0.0,0.0,0.0,0.0,81.0,22.0,22.0,232.0,265.0,307.0,339.0,78.0,102.0,0.0,1.3,16.0,54.0,8.0,3.0,44.0,29.0,129.0,537.0,190.0,23.0,7.0,1.0,4.0,448.0,2360.0,1057.0,26.0,18.0,4.0,17.0,8.0,2.0,15.0,3.0,0.07,20.2,1.0,1.0,1.0,1.7
Valentino Lazaro,1065.0,15,13,9.0,5.0,6.0,0.0,3.0,2.0,2.0,18.0,0.0,42.0,25.0,13.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,3.0,1.0,0.0,1.0,0.0,73.0,10.0,10.0,263.0,297.0,194.0,255.0,48.0,99.0,2.0,2.2,22.0,37.0,16.0,8.0,58.0,29.0,148.0,321.0,325.0,22.0,28.0,14.0,9.0,381.0,1935.0,1042.0,38.0,21.0,8.0,15.0,4.0,0.0,7.0,2.0,0.0,14.0,0.0,0.0,0.0,0.4
Mërgim Vojvoda,1180.0,21,12,18.0,10.0,12.0,5.0,1.0,1.0,8.0,23.0,1.0,37.0,30.0,3.0,4.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,75.0,7.0,14.0,310.0,356.0,236.0,300.0,43.0,88.0,4.0,1.7,13.0,63.0,17.0,2.0,90.0,27.0,215.0,421.0,275.0,24.0,20.0,10.0,8.0,483.0,2478.0,1161.0,17.0,22.0,4.0,12.0,14.0,0.0,13.0,4.0,0.0,18.3,0.0,0.0,0.0,0.9
Nemanja Radonjić,1154.0,24,12,2.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,35.0,25.0,4.0,5.0,1.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,11.0,0.0,0.0,0.0,50.0,6.0,12.0,142.0,186.0,56.0,92.0,23.0,50.0,2.0,2.3,15.0,15.0,15.0,8.0,31.0,2.0,35.0,190.0,352.0,65.0,90.0,31.0,50.0,405.0,3478.0,1625.0,65.0,38.0,37.0,47.0,29.0,2.0,37.0,12.0,0.05,18.4,0.0,0.0,0.0,3.0
Ola Aina,807.0,16,9,15.0,11.0,5.0,7.0,3.0,2.0,9.0,26.0,0.0,26.0,20.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,15.0,15.0,1.0,0.0,1.0,0.0,53.0,12.0,9.0,194.0,213.0,120.0,161.0,45.0,83.0,1.0,1.8,11.0,29.0,13.0,9.0,39.0,19.0,136.0,268.0,225.0,12.0,44.0,22.0,17.0,325.0,2028.0,1012.0,33.0,25.0,4.0,14.0,6.0,1.0,7.0,3.0,0.14,16.1,0.0,0.0,0.0,0.7
Demba Seck,388.0,14,5,5.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,6.0,0.0,0.0,0.0,18.0,3.0,9.0,59.0,64.0,28.0,37.0,2.0,5.0,0.0,0.2,5.0,6.0,3.0,0.0,12.0,1.0,16.0,81.0,86.0,20.0,23.0,13.0,7.0,124.0,855.0,441.0,18.0,13.0,8.0,22.0,11.0,0.0,8.0,2.0,0.0,17.1,0.0,0.0,0.0,0.4
Yann Karamoh,426.0,12,4,5.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,7.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,9.0,0.0,0.0,0.0,14.0,3.0,15.0,57.0,65.0,31.0,38.0,2.0,5.0,0.0,0.2,4.0,1.0,3.0,1.0,5.0,2.0,13.0,76.0,128.0,22.0,38.0,17.0,16.0,132.0,885.0,333.0,14.0,4.0,6.0,23.0,10.0,3.0,14.0,7.0,0.21,15.4,0.0,0.0,0.0,2.6
David Zima,406.0,9,4,9.0,5.0,5.0,4.0,0.0,2.0,9.0,11.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,24.0,15.0,9.0,60.0,77.0,73.0,86.0,12.0,20.0,0.0,0.0,2.0,6.0,3.0,0.0,12.0,20.0,114.0,121.0,12.0,5.0,1.0,1.0,0.0,111.0,541.0,279.0,3.0,2.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,12.0,0.0,0.0,0.0,0.8
Ivan Ilić,396.0,5,4,6.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,28.0,7.0,6.0,107.0,118.0,91.0,104.0,13.0,15.0,1.0,0.3,1.0,15.0,5.0,3.0,18.0,4.0,39.0,198.0,65.0,2.0,8.0,3.0,2.0,154.0,858.0,389.0,5.0,11.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0
Pietro Pellegri,369.0,11,4,4.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,13.0,3.0,0.0,0.0,0.0,9.0,8.0,26.0,28.0,37.0,11.0,12.0,1.0,3.0,0.0,0.4,4.0,2.0,2.0,0.0,5.0,1.0,6.0,43.0,62.0,12.0,10.0,2.0,6.0,69.0,333.0,61.0,2.0,1.0,1.0,17.0,15.0,1.0,6.0,3.0,0.17,11.7,0.0,0.0,0.0,0.4
Michel Ndary Adopo,255.0,8,3,6.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,20.0,8.0,5.0,64.0,73.0,46.0,52.0,5.0,6.0,0.0,0.1,1.0,7.0,0.0,0.0,8.0,7.0,33.0,109.0,25.0,2.0,6.0,3.0,3.0,84.0,377.0,193.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,14.1,0.0,0.0,0.0,0.1
Andrew Gravillon,151.0,4,2,1.0,1.0,0.0,1.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,22.0,24.0,30.0,33.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,48.0,38.0,6.0,0.0,2.0,1.0,1.0,48.0,162.0,69.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Emirhan İlkhan,87.0,4,1,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,16.0,19.0,12.0,13.0,7.0,9.0,0.0,0.0,1.0,6.0,2.0,0.0,8.0,4.0,12.0,34.0,12.0,0.0,2.0,1.0,1.0,39.0,240.0,86.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0
Brian Bayeye,54.0,1,1,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,16.0,11.0,16.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,28.0,21.0,10.0,3.0,1.0,1.0,0.0,21.0,119.0,79.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Gvidas Gineitis,46.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,13.0,17.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,20.0,13.0,3.0,2.0,0.0,2.0,15.0,74.0,38.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jacopo Segre,21.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ronaldo Vieira,15.0,1,0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,
Etrit Berisha,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Ciammaglichella,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali Dembélé,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Edera,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Fiorenza,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Garbett,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Gemello,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caumenan N'Guessan,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian Wade,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Łukasz Skorupski,2430.0,27,27,2.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,38.0,4.0,0.0,129.0,130.0,313.0,317.0,239.0,437.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,877.0,974.0,5.0,0.0,0.0,0.0,0.0,0.0,523.0,2575.0,1716.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
