Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Nacho,es ESP,DF,33-060,16,866.0,54.0,38.5,9.6,9,87.0,7,7,12.0,8,2.25,17.0,3.0,14.0,1.45,0.35,18.8,5.7,13.1,1.36,0.29,Matches
Marco Asensio,es ESP,"FW,MF",27-057,19,686.0,36.0,30.5,7.6,7,75.0,2,12,14.0,6,2.11,17.0,5.0,12.0,1.57,0.48,21.4,6.1,15.3,2.0,1.18,Matches
Andriy Lunin,ua UKR,GK,24-036,6,540.0,90.0,24.0,6.0,6,90.0,6,0,,18,2.17,12.0,3.0,9.0,1.5,0.34,12.3,4.4,7.9,1.32,0.17,Matches
Lucas Vázquez,es ESP,DF,31-261,12,492.0,41.0,21.9,5.5,5,78.0,1,7,15.0,7,2.17,12.0,4.0,8.0,1.46,0.29,12.3,4.8,7.5,1.36,0.22,Matches
Eden Hazard,be BEL,FW,32-071,3,99.0,33.0,4.4,1.1,1,58.0,0,2,21.0,19,3.0,3.0,1.0,2.0,1.82,0.6,2.6,0.6,2.0,1.8,0.64,Matches
Mariano,do DOM,FW,29-230,6,57.0,10.0,2.5,0.6,0,,0,6,10.0,14,1.33,1.0,0.0,1.0,1.58,0.35,3.4,0.3,3.1,4.97,3.88,Matches
Álvaro Odriozola,es ESP,DF,27-095,1,23.0,23.0,1.0,0.3,0,,0,1,23.0,18,3.0,1.0,0.0,1.0,3.91,2.7,0.7,0.1,0.5,2.05,0.87,Matches
Álvaro Muñoz,uy URU,"FW,MF",18-248,4,22.0,6.0,1.0,0.2,0,,0,4,6.0,1,2.0,3.0,1.0,2.0,8.18,7.01,1.3,0.1,1.2,4.89,3.74,Matches
Sergio Arribas,es ESP,FW,21-170,1,10.0,10.0,0.4,0.1,0,,0,1,10.0,0,3.0,0.0,0.0,0.0,0.0,-1.25,0.5,0.0,0.4,3.65,2.48,Matches
Casemiro,br BRA,MF,31-024,1,8.0,8.0,0.4,0.1,0,,0,1,8.0,0,3.0,0.0,0.0,0.0,0.0,-1.24,0.0,0.3,-0.3,-3.45,-4.65,Matches
Lucas Cañizars,es ESP,GK,20-313,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Luis López,es ESP,GK,21-315,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Mario Martín,es ESP,MF,19-014,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Diego Piñeiro,es ESP,GK,19-034,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jesús Vallejo,es ESP,DF,26-073,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
Squad Total,,,28.1,25,2250.0,90.0,100.0,25.0,275,84.0,173,101,17.0,159,2.24,50.0,19.0,31.0,1.24,,51.6,22.0,29.6,1.19,,
Opponent Total,,,28.3,25,2250.0,90.0,100.0,25.0,275,84.0,173,101,17.0,156,0.56,19.0,50.0,-31.0,-1.24,,22.0,51.6,-29.6,-1.19,,
