Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Morgan Sanson,fr FRA,MF,28-231,9,652.0,72.0,25.0,7.2,9,72.0,2,0,,0,1.22,11.0,13.0,-2.0,-0.28,0.23,9.9,8.3,1.6,0.23,0.87,Matches
Ibrahima Sissoko,fr FRA,MF,25-161,19,890.0,47.0,34.1,9.9,8,75.0,4,11,27.0,2,1.0,13.0,15.0,-2.0,-0.2,0.37,11.8,16.3,-4.5,-0.46,-0.05,Matches
Frederic Guilbert,fr FRA,DF,28-103,9,685.0,76.0,26.2,7.6,8,80.0,5,1,45.0,0,0.89,9.0,16.0,-7.0,-0.92,-0.64,8.9,11.3,-2.4,-0.31,0.16,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-297,14,653.0,47.0,25.0,7.3,7,71.0,2,7,23.0,2,0.71,7.0,16.0,-9.0,-1.24,-1.06,8.6,13.0,-4.5,-0.61,-0.25,Matches
Eduard Sobol,ua UKR,DF,27-351,10,520.0,52.0,19.9,5.8,5,84.0,3,5,20.0,0,1.1,8.0,9.0,-1.0,-0.17,0.34,7.6,7.9,-0.3,-0.06,0.47,Matches
Lebo Mothiba,za RSA,"FW,MF",27-068,16,362.0,23.0,13.9,4.0,2,67.0,0,14,16.0,8,1.06,10.0,9.0,1.0,0.25,0.81,5.6,8.4,-2.8,-0.69,-0.31,Matches
Nordine Kandil,fr FRA,"MF,FW",21-157,7,101.0,14.0,3.9,1.1,0,,0,7,14.0,3,0.14,2.0,1.0,1.0,0.89,1.39,1.7,2.0,-0.3,-0.23,0.21,Matches
Franci Bouebari,fr FRA,DF,19-206,2,76.0,38.0,2.9,0.8,0,,0,2,38.0,9,1.5,2.0,1.0,1.0,1.18,1.68,1.1,2.4,-1.3,-1.5,-1.11,Matches
Karol Fila,pl POL,DF,24-297,2,47.0,24.0,1.8,0.5,0,,0,2,24.0,1,0.5,2.0,0.0,2.0,3.83,4.36,1.9,0.4,1.5,2.81,3.3,Matches
Dany Jean,ht HAI,"DF,MF",20-129,2,13.0,7.0,0.5,0.1,0,,0,2,7.0,11,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.8,-0.4,-2.88,-2.47,Matches
Marvin Senaya,tg TOG,DF,22-068,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,1,1.0,0.0,0.0,0.0,0.0,0.45,0.2,0.4,-0.2,-1.56,-1.14,Matches
Eiji Kawashima,jp JPN,GK,40-017,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Anas Nanah,ma MAR,DF,20-025,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Antoine Nuss,fr FRA,DF,19-108,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Robin Risser,fr FRA,GK,18-125,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
Jordan Robinand,fr FRA,MF,19-202,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Tom Saettel,fr FRA,FW,17-291,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Yuito Suzuki,jp JPN,FW,21-163,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Squad Total,,,28.3,29,2610.0,90.0,100.0,29.0,319,80.0,188,126,23.0,123,0.9,37.0,50.0,-13.0,-0.45,,36.0,48.5,-12.4,-0.43,,
Opponent Total,,,26.9,29,2610.0,90.0,100.0,29.0,319,80.0,188,126,23.0,142,1.72,50.0,37.0,13.0,0.45,,48.5,36.0,12.4,0.43,,
