Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Fodé Fofana,nl NED,FW,20-162,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco van Ginkel,nl NED,DF,30-126,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fedde Leysen,be BEL,DF,19-271,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Derrick Luckassen,nl NED,"DF,MF",27-277,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mohamed Nassoh,nl NED,MF,20-070,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kjell Peersman,be BEL,GK,18-320,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Niek Schiks,nl NED,GK,19-062,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jenson Seelt,nl NED,DF,19-318,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mathijs Tielemans,nl NED,MF,20-345,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Boy Waterman,nl NED,GK,39-072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.6,27,297,2430.0,27.0,69.0,49.0,118.0,65.0,4.0,5.0,33.0,2.0,63.3,59.4,47.0,106.4,634.0,1401.0,1390.0,2.56,1.81,4.37,2.41,4.22,2.34,1.74,4.09,2.2,3.94,
Opponent Total,,,25.9,27,297,2430.0,27.0,31.0,20.0,51.0,30.0,1.0,1.0,41.0,3.0,26.0,25.4,18.9,44.4,364.0,878.0,870.0,1.15,0.74,1.89,1.11,1.85,0.96,0.7,1.66,0.94,1.64,
