Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Ali Alipour,ir IRN,"FW,MF",27-143,5.9,2,15,10,66.7,2.56,1.71,0.13,0.2,13.0,0,0,0,2.0,2.0,0.14,0.0,0.0,Matches
Matheus Bueno,br BRA,MF,24-247,6.2,0,5,1,20.0,0.8,0.16,0.0,0.0,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Né lopes,pt POR,DF,22-309,4.0,0,5,0,0.0,1.25,0.0,0.0,,7.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Henrique Gomes,pt POR,DF,27-124,3.6,0,3,0,0.0,0.84,0.0,0.0,,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Tomás Araújo,pt POR,DF,20-322,3.0,0,3,0,0.0,1.0,0.0,0.0,,6.8,0,0,0,0.3,0.3,0.1,-0.3,-0.3,Matches
Mizuki Arai,jp JPN,"FW,MF",25-354,3.3,0,7,2,28.6,2.13,0.61,0.0,0.0,17.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
José Carlos,pt POR,DF,24-246,2.4,0,1,0,0.0,0.41,0.0,0.0,,8.9,0,0,0,0.1,0.0,0.0,-0.1,0.0,Matches
Emmanuel Hackman,tg TOG,DF,27-324,1.5,0,1,0,0.0,0.67,0.0,0.0,,5.7,0,0,0,0.4,0.4,0.36,-0.4,-0.4,Matches
Marlon,br BRA,FW,25-200,1.3,0,3,0,0.0,2.25,0.0,0.0,,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Elder Santana,br BRA,"MF,FW",29-361,0.5,0,1,0,0.0,1.96,0.0,0.0,,4.4,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Boubacar Hanne,pt POR,"FW,DF",24-036,0.4,0,2,0,0.0,5.45,0.0,0.0,,21.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Roan Wilson,cr CRC,MF,20-337,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
André Simões,pt POR,FW,19-229,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miguel Monteiro,pt POR,FW,19-253,0.1,0,2,1,50.0,25.71,12.86,0.0,0.0,14.9,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
Gabriel Pereira,br BRA,DF,22-331,0.1,0,2,0,0.0,25.71,0.0,0.0,,11.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Squad Total,,,26.6,25.0,25,319,105,32.9,12.76,4.2,0.07,0.21,18.1,15,3,6,33.6,29.0,0.09,-8.6,-7.0,
Opponent Total,,,26.7,25.0,32,341,118,34.6,13.64,4.72,0.09,0.26,17.7,9,1,1,39.0,38.2,0.12,-7.0,-7.2,
