Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Giorgi Aburjania,ge GEO,MF,28-076,19,11,1016.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.2,1.4,21.0,77.0,24.0,0.0,0.09,0.09,0.0,0.09,0.02,0.1,0.13,0.02,0.13,Matches
Tomás Araújo,pt POR,DF,20-308,11,11,990.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,,,,,,,,0.09,0.09,0.18,0.09,0.18,,,,,,Matches
Stanislav Kritsyuk,ru RUS,GK,32-108,11,11,929.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Tiba,pt POR,MF,34-200,17,10,829.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.4,2.5,24.0,65.0,42.0,0.11,0.0,0.11,0.11,0.11,0.12,0.15,0.27,0.12,0.27,Matches
Danilo veiga,pt POR,DF,20-175,9,8,681.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,20.0,27.0,37.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Kevin Villodres,es ESP,"FW,MF",22-021,16,6,603.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.6,1.5,33.0,22.0,70.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23,Matches
Bilel Aouacheria,fr FRA,FW,28-351,15,6,461.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.5,13.0,10.0,49.0,0.0,0.2,0.2,0.0,0.2,0.17,0.12,0.3,0.17,0.3,Matches
Ali Alipour,ir IRN,"FW,MF",27-128,15,5,527.0,5.9,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.1,3.2,7.0,8.0,61.0,0.34,0.17,0.51,0.34,0.51,0.35,0.19,0.54,0.35,0.54,Matches
Matheus Bueno,br BRA,MF,24-232,14,4,562.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,7.0,44.0,10.0,0.0,0.16,0.16,0.0,0.16,0.03,0.06,0.09,0.03,0.09,Matches
Né lopes,pt POR,DF,22-294,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,Matches
Henrique Gomes,pt POR,DF,27-109,6,3,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,6.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Tomás Araújo,pt POR,DF,20-307,4,3,270.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,1.7,16.0,54.0,5.0,0.0,0.33,0.33,0.0,0.33,0.07,0.06,0.12,0.07,0.12,Matches
Mizuki Arai,jp JPN,"FW,MF",25-339,8,2,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,14.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.24,0.14,0.24,Matches
Emmanuel Hackman,tg TOG,DF,27-309,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
José Carlos,pt POR,DF,24-231,4,1,137.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,1.0,1.0,2.0,2.0,10.0,0.0,0.66,0.66,0.0,0.66,0.1,0.67,0.77,0.0,0.67,Matches
Marlon,br BRA,FW,25-185,5,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,7.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.22,0.16,0.22,Matches
Elder Santana,br BRA,"MF,FW",29-346,5,0,46.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.8,1.0,1.0,6.0,0.0,1.96,1.96,0.0,1.96,0.27,1.27,1.54,0.27,1.54,Matches
Boubacar Hanne,pt POR,"FW,DF",24-021,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Roan Wilson,cr CRC,MF,20-322,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
André Simões,pt POR,FW,19-214,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brian Araújo,fr FRA,GK,22-324,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Barros,br BRA,DF,23-210,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Pereira,br BRA,DF,22-316,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,24,264,2160.0,24.0,25.0,16.0,41.0,22.0,3.0,6.0,62.0,2.0,32.1,27.5,21.2,48.7,399.0,1043.0,1034.0,1.04,0.67,1.71,0.92,1.58,1.34,0.88,2.22,1.15,2.03,
Opponent Total,,,26.8,24,264,2160.0,24.0,31.0,24.0,55.0,30.0,1.0,1.0,74.0,6.0,38.0,37.2,29.5,66.7,397.0,816.0,812.0,1.29,1.0,2.29,1.25,2.25,1.58,1.23,2.81,1.55,2.78,
