Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Aritz Elustondo,es ESP,DF,28-356,16,12,1028.0,11.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.6,0.6,1.0,1.6,15.0,38.0,14.0,0.0,0.09,0.09,0.0,0.09,0.05,0.09,0.14,0.05,0.14,Matches
Andoni Gorosabel,es ESP,DF,26-227,15,10,908.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.4,0.6,17.0,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches
Aihen Muñoz,es ESP,DF,25-215,12,9,784.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,15.0,15.0,47.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Jon Pacheco,es ESP,DF,22-070,10,8,768.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Asier Illarramendi,es ESP,MF,33-011,15,8,663.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.9,7.0,33.0,15.0,0.14,0.0,0.14,0.14,0.14,0.09,0.02,0.12,0.09,0.12,Matches
Mikel Oyarzabal,es ESP,"FW,MF",25-332,11,6,573.0,6.4,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.4,1.6,1.8,3.3,15.0,20.0,72.0,0.31,0.16,0.47,0.16,0.31,0.37,0.28,0.65,0.25,0.52,Matches
Carlos Fernández,es ESP,FW,26-301,15,6,408.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.4,1.5,5.0,11.0,39.0,0.22,0.0,0.22,0.22,0.22,0.24,0.08,0.32,0.24,0.32,Matches
Ander Barrenetxea,es ESP,"DF,FW",21-082,10,5,404.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.0,0.8,6.0,12.0,14.0,0.22,0.0,0.22,0.22,0.22,0.17,0.01,0.17,0.17,0.17,Matches
Mohamed Ali Cho,fr FRA,FW,19-059,10,3,348.0,3.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,2.5,21.0,4.0,42.0,0.0,0.52,0.52,0.0,0.52,0.25,0.39,0.64,0.25,0.64,Matches
Pablo Marín,es ESP,MF,19-259,9,3,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.8,1.9,8.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.29,0.21,0.51,0.29,0.51,Matches
Alex Sola,es ESP,DF,23-283,9,3,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,7.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Alexander Isak,se SWE,FW,23-179,2,2,152.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,3.0,11.0,0.59,0.0,0.59,0.59,0.59,0.12,0.06,0.18,0.12,0.18,Matches
Roberto Navarro,es ESP,"MF,FW",20-341,16,1,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.2,2.2,17.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,0.27,0.32,0.59,0.27,0.59,Matches
Ander Guevara,es ESP,MF,25-255,5,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.46,0.48,0.02,0.48,Matches
Beñat Turrientes,es ESP,"MF,FW",21-047,6,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Umar Sadiq,ng NGA,FW,26-045,2,1,82.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,6.0,1.1,0.0,1.1,1.1,1.1,0.5,0.0,0.5,0.5,0.5,Matches
Jon Karrikaburu,es ESP,FW,20-181,6,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.28,0.31,0.6,0.28,0.6,Matches
Jon Magunacelaya,es ESP,"MF,FW",22-249,2,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.56,0.59,0.03,0.59,Matches
Olasagasti,es ESP,"MF,DF",22-215,3,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Ander Martin,es ESP,"MF,FW",22-123,3,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Egoitz Arana,es ESP,GK,21-028,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jonathan Gomez,us USA,DF,19-199,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Urko González,es ESP,DF,21-364,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Unai Marrero,es ESP,GK,21-161,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andoni Zubiaurre,es ESP,GK,26-105,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,25,275,2250.0,25.0,31.0,24.0,55.0,30.0,1.0,2.0,64.0,2.0,31.9,30.4,24.4,54.8,412.0,991.0,979.0,1.24,0.96,2.2,1.2,2.16,1.28,0.98,2.26,1.21,2.19,
Opponent Total,,,28.1,25,275,2250.0,25.0,22.0,17.0,39.0,22.0,0.0,1.0,64.0,6.0,21.8,21.0,16.6,37.6,383.0,688.0,682.0,0.88,0.68,1.56,0.88,1.56,0.87,0.66,1.54,0.84,1.51,
