Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Diogo Gonçalves,pt POR,FW,26-056,10,302.0,30.0,13.4,3.4,2,75.0,1,8,19.0,2,2.8,13.0,4.0,9.0,2.68,0.7,10.4,1.9,8.5,2.56,0.62,Matches
Mihailo Ristić,rs SRB,DF,27-154,6,112.0,19.0,5.0,1.2,1,90.0,1,5,4.0,7,3.0,7.0,3.0,4.0,3.21,1.19,4.3,1.2,3.1,2.54,0.54,Matches
Henrique Araújo,pt POR,"MF,FW",21-074,5,71.0,14.0,3.2,0.8,0,,0,5,14.0,3,3.0,3.0,2.0,1.0,1.27,-0.84,2.0,0.8,1.3,1.64,-0.4,Matches
João Neves,pt POR,"FW,MF",18-188,10,62.0,6.0,2.8,0.7,0,,0,10,6.0,2,2.7,3.0,1.0,2.0,2.9,0.85,3.4,0.4,3.1,4.46,2.5,Matches
Julian Weigl,de GER,MF,27-207,2,58.0,29.0,2.6,0.6,0,,0,2,29.0,0,3.0,1.0,0.0,1.0,1.55,-0.54,1.0,0.0,1.0,1.52,-0.52,Matches
Roman Yaremchuk,ua UKR,FW,27-127,2,50.0,25.0,2.2,0.6,0,,0,2,25.0,0,3.0,1.0,0.0,1.0,1.8,-0.29,0.8,0.0,0.8,1.44,-0.59,Matches
Rodrigo Pinho,br BRA,FW,31-308,2,46.0,23.0,2.0,0.5,0,,0,2,23.0,0,3.0,0.0,1.0,-1.0,-1.96,-4.12,0.5,0.1,0.4,0.8,-1.25,Matches
Lucas Veríssimo,br BRA,DF,27-275,2,11.0,6.0,0.5,0.1,0,,0,2,6.0,12,3.0,1.0,0.0,1.0,8.18,6.13,0.4,0.1,0.4,3.22,1.2,Matches
John Brooks,us USA,"MF,DF",30-065,2,4.0,2.0,0.2,0.0,0,,0,2,2.0,6,2.0,0.0,0.0,0.0,0.0,-2.08,0.2,0.0,0.2,5.53,3.51,Matches
Jan Vertonghen,be BEL,DF,35-344,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,3,3.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,-2.02,Matches
Cher Ndour,it ITA,MF,18-250,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,-2.02,Matches
Andreas Schjelderup,no NOR,FW,18-306,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,4.38,2.36,Matches
Casper Tengstedt,dk DEN,FW,22-306,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,5,3.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,4.38,2.36,Matches
Gil Bastião Dias,pt POR,"DF,FW",26-187,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Paulo Bernardo,pt POR,MF,21-069,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Leo Brian Kokubo,jp JPN,GK,22-070,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Helton Leite,br BRA,GK,32-152,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
Rafael Rodrigues,pt POR,MF,21-035,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Samuel Soares,pt POR,GK,20-292,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
João Victor,br BRA,DF,24-260,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,26.7,25,2250.0,90.0,100.0,25.0,275,83.0,165,109,17.0,116,2.72,66.0,14.0,52.0,2.08,,65.8,15.3,50.6,2.02,,
Opponent Total,,,26.6,25,2250.0,90.0,100.0,25.0,275,83.0,165,109,17.0,101,0.2,14.0,66.0,-52.0,-2.08,,15.3,65.8,-50.6,-2.02,,
